filing_date,cik,company_name,form_type,filing_date,accession,ticker
2015-04-06,1513161,"HOME LOAN SERVICING SOLUTIONS, LTD.",10-K,2015-04-06,0001513161-15-000053,
2015-04-10,1514418,Integrated Drilling Equipment Holdings Corp,10-K,2015-04-10,0001144204-15-022151,
2015-05-22,1514773,CarMax Auto Owner Trust 2011-1,10-K,2015-05-22,0001193125-15-198160,
2015-04-14,1514946,"AXIM BIOTECHNOLOGIES, INC.",10-K,2015-04-14,0001387308-15-000034,axim
2015-04-17,1514994,"North Texas Energy, Inc.",10-K,2015-04-17,0001096906-15-000404,
2015-05-14,1515635,North American Oil & Gas Corp.,10-K,2015-05-14,0001477932-15-003117,
2015-05-29,1516079,CLOUD SECURITY CORP.,10-K,2015-05-29,0001019687-15-002189,ucbb
2015-04-13,1516332,"Blue Water Global Group, Inc.",10-K,2015-04-13,0001516332-15-000029,
2015-04-15,1516522,Primco Management Inc.,10-K,2015-04-15,0001213900-15-002744,
2015-05-14,1516559,"Med-Cannabis Pharma, Inc.",10-K,2015-05-14,0001121781-15-000130,
2015-06-05,1517389,"Jubilant Flame International, Ltd",10-K,2015-06-05,0001477932-15-003721,jfil
2015-06-26,1517598,Nissan Auto Receivables 2011-A Owner Trust,10-K,2015-06-26,0001540639-15-000209,
2015-05-01,1517956,STUART KING CAPITAL CORP,10-K,2015-05-01,0001078782-15-000677,
2015-06-18,1518222,"Bankrate, Inc.",10-K,2015-06-18,0001518222-15-000023,
2015-05-04,1518336,"Virtual Learning Company, Inc.",10-K,2015-05-04,0001493152-15-001702,drem
2015-05-04,1518336,"Virtual Learning Company, Inc.",10-K,2015-05-04,0001493152-15-001724,drem
2015-05-04,1518336,"Virtual Learning Company, Inc.",10-K,2015-05-04,0001493152-15-001742,drem
2015-05-04,1518336,"Virtual Learning Company, Inc.",10-K,2015-05-04,0001493152-15-001752,drem
2015-06-18,1518380,Buscar Co,10-K,2015-06-18,0001127855-15-000243,
2015-05-29,1519955,"CEFC GLOBAL STRATEGIC HOLDINGS, INC.",10-K,2015-05-29,0001213900-15-004212,
2015-04-15,1520108,Spiral Toys Inc.,10-K,2015-04-15,0001511164-15-000216,
2015-05-01,1520358,"MamaMancini's Holdings, Inc.",10-K,2015-05-01,0001493152-15-001673,mmmb
2015-04-15,1520528,"Real Estate Contacts, Inc.",10-K,2015-04-15,0001173375-15-000047,reac
2015-05-08,1520668,"CARDINAL RESOURCES, INC.",10-K,2015-05-08,0001445866-15-000528,
2015-04-15,1521549,"BLACKCRAFT CULT, INC.",10-K,2015-04-15,0001393905-15-000201,
2015-04-15,1522216,BioPharma Manufacturing Solutions Inc.,10-K,2015-04-15,0001144204-15-022981,
2015-04-10,1522469,"Labor Smart, Inc.",10-K,2015-04-10,0001520138-15-000163,
2015-04-15,1522704,"Medifirst Solutions, Inc.",10-K,2015-04-15,0001213900-15-002745,mfst
2015-04-15,1522724,GLOBAL GREEN INC.,10-K,2015-04-15,0001557240-15-000249,
2015-06-09,1522767,WORLDS ONLINE INC.,10-K,2015-06-09,0001264931-15-000233,mrmd
2015-04-15,1523855,"Technovative Group, Inc.",10-K,2015-04-15,0001213900-15-002718,tehg
2015-04-01,1524025,"TILLY'S, INC.",10-K,2015-04-01,0001193125-15-116304,tlys
2015-04-07,1525769,"Dave & Buster's Entertainment, Inc.",10-K,2015-04-07,0001193125-15-121531,play
2015-04-03,1526113,"American Realty Capital Global Trust, Inc.",10-K,2015-04-03,0001526113-15-000002,gnl-pb
2015-04-15,1526183,Nudg Media Inc.,10-K,2015-04-15,0001294606-15-000073,
2015-06-30,1526543,"Green Ballast, Inc.",10-K,2015-06-30,0001140361-15-026070,
2015-05-18,1527032,"New Enterprise Stone & Lime Co., Inc.",10-K,2015-05-18,0001527032-15-000016,
2015-04-13,1527355,KonaRed Corp,10-K,2015-04-13,0001127855-15-000145,kred
2015-04-15,1527675,ASIA PACIFIC BOILER Corp,10-K,2015-04-15,0001294606-15-000072,aita
2015-04-02,1527698,"ML Capital Group, Inc.",10-K,2015-04-02,0001477932-15-002226,
2015-06-12,1527722,Trenton Acquisition Corp.,10-K,2015-06-12,0001213900-15-004433,
2015-06-18,1527795,Meganet Corp,10-K,2015-06-18,0000939798-15-000040,
2015-04-03,1528172,"ENDONOVO THERAPEUTICS, INC.",10-K,2015-04-03,0001469709-15-000152,endv
2015-06-15,1529516,Crimson Forest Entertainment Group Inc.,10-K,2015-06-15,0001493152-15-002500,
2015-05-22,1529608,CarMax Auto Owner Trust 2011-2,10-K,2015-05-22,0001193125-15-198170,
2015-05-20,1529804,KMRB Acquisition Corp.,10-K,2015-05-20,0001617819-15-000021,
2015-05-27,1530721,Michael Kors Holdings Ltd,10-K,2015-05-27,0001193125-15-201923,cpri
2015-04-15,1530746,"Alternative Fuels Americas, Inc.",10-K,2015-04-15,0000721748-15-000273,kays
2015-06-15,1530981,"PANTHER BIOTECHNOLOGY, INC.",10-K,2015-06-15,0001557240-15-000409,pbya
2015-04-14,1531537,"BREF HR, LLC",10-K,2015-04-14,0001531537-15-000007,
2015-04-14,1532543,"EveryWare Global, Inc.",10-K,2015-04-14,0001532543-15-000014,
2015-06-26,1533037,Nissan Auto Receivables 2011-B Owner Trust,10-K,2015-06-26,0001540639-15-000210,
2015-04-14,1533106,GLOBAL EQUITY INTERNATIONAL INC,10-K,2015-04-14,0001493152-15-001392,argq
2015-05-14,1533427,"Pazoo, Inc.",10-K,2015-05-14,0001127855-15-000178,pzoo
2015-05-22,1533705,CarMax Auto Owner Trust 2011-3,10-K,2015-05-22,0001193125-15-198177,
2015-04-14,1533743,"Heatwurx, Inc.",10-K,2015-04-14,0001393905-15-000193,pcsa
2015-04-10,1534298,"SSTL, Inc.",10-K,2015-04-10,0001019687-15-001396,
2015-04-15,1534525,"Xenetic Biosciences, Inc.",10-K,2015-04-15,0001019687-15-001465,xbiow
2015-04-15,1534675,Tecnoglass Inc.,10-K,2015-04-15,0001144204-15-023016,tgls
2015-04-01,1536256,United Realty Trust Inc,10-K,2015-04-01,0001387131-15-001146,
2015-05-08,1537511,"PROGRESSIVE GREEN SOLUTIONS, INC.",10-K,2015-05-08,0001144204-15-028879,
2015-04-15,1538329,"UBIQUITY, INC.",10-K,2015-04-15,0001144204-15-023069,
2015-04-15,1539551,"SPORTS FIELD HOLDINGS, INC.",10-K,2015-04-15,0001213900-15-002779,sfhi
2015-04-13,1539850,"Insynergy Products, Inc",10-K,2015-04-13,0001091818-15-000060,stcb
2015-04-16,1540684,"Brazil Minerals, Inc.",10-K,2015-04-16,0001079974-15-000284,bmix
2015-05-22,1541287,CarMax Auto Owner Trust 2012-1,10-K,2015-05-22,0001193125-15-198190,
2015-06-26,1541538,Nissan Auto Receivables 2012-A Owner Trust,10-K,2015-06-26,0001540639-15-000211,
2015-06-17,1542154,Honda Auto Receivables 2012-1 Owner Trust,10-K,2015-06-17,0001571049-15-005100,
2015-04-06,1542574,Prosper Funding LLC,10-K,2015-04-06,0001564590-15-002385,
2015-06-11,1543066,E-WASTE CORP.,10-K,2015-06-11,0001161697-15-000258,ewst
2015-04-24,1543272,"BullsNBears.com, Inc.",10-K,2015-04-24,0001543272-15-000014,mjtv
2015-04-01,1543605,ChinAmerica Andy Movie Entertainment Media Co.,10-K,2015-04-01,0001557240-15-000217,
2015-04-15,1543623,US NUCLEAR CORP.,10-K,2015-04-15,0001262463-15-000271,ucle
2015-04-15,1543652,"Free Flow, Inc.",10-K,2015-04-15,0001065949-15-000101,fflo
2015-06-05,1543739,APT Systems Inc,10-K,2015-06-05,0001078782-15-000933,apty
2015-05-18,1544400,American Oil & Gas Inc.,10-K,2015-05-18,0001165527-15-000244,aoix
2015-06-02,1544861,"Nostalgia Family Brands, Inc.",10-K,2015-06-02,0001477932-15-003665,
2015-04-15,1545391,TCP International Holdings Ltd.,10-K,2015-04-15,0001628280-15-002309,
2015-05-08,1546381,"RLJ ENTERTAINMENT, INC.",10-K,2015-05-08,0001140361-15-018551,rlje
2015-06-30,1546589,Gray Fox Petroleum Corp.,10-K,2015-06-30,0001096906-15-000717,
2015-04-29,1546652,Merk Gold Trust,10-K,2015-04-29,0000898432-15-000565,ounz
2015-06-30,1546679,"MOBETIZE, CORP.",10-K,2015-06-30,0001171843-15-003641,
2015-04-15,1547015,"US-DADI FERTILIZER INDUSTRY INTERNATIONAL, INC.",10-K,2015-04-15,0001017386-15-000088,
2015-06-17,1547493,Honda Auto Receivables 2012-2 Owner Trust,10-K,2015-06-17,0001571049-15-005101,
2015-04-15,1547530,American Boarding Co,10-K,2015-04-15,0001393905-15-000197,
2015-04-03,1548309,"SEARS HOMETOWN & OUTLET STORES, INC.",10-K,2015-04-03,0001548309-15-000009,
2015-04-14,1549145,"ALLIANCE BIOENERGY PLUS, INC.",10-K,2015-04-14,0001145443-15-000559,allm
2015-05-08,1549719,"Intelligent Highway Solutions, Inc.",10-K,2015-05-08,0001144204-15-028597,
2015-04-16,1549872,"Comverse, Inc.",10-K,2015-04-16,0001549872-15-000015,
2015-04-07,1550020,eWELLNESS HEALTHCARE Corp,10-K,2015-04-07,0001493152-15-001282,ewll
2015-04-16,1550222,"Mike the Pike Productions, Inc.",10-K,2015-04-16,0001117768-15-000310,
2015-04-20,1550377,"BakerCorp International, Inc.",10-K,2015-04-20,0001550377-15-000002,
2015-04-15,1550737,"Sector 5, Inc.",10-K,2015-04-15,0001477932-15-002464,sfiv
2015-04-15,1550956,"ACCESS US OIL & GAS, INC.",10-K,2015-04-15,0001096906-15-000396,
2015-05-22,1551270,CarMax Auto Owner Trust 2012-2,10-K,2015-05-22,0001193125-15-198195,
2015-04-15,1551454,China Greenstar Corporation.,10-K,2015-04-15,0001493152-15-001434,
2015-06-26,1551739,"Hamilton Bancorp, Inc.",10-K,2015-06-26,0001193125-15-237022,
2015-05-07,1552164,AVRA INC.,10-K,2015-05-07,0001294606-15-000095,avrn
2015-04-15,1552743,"ENVIROMART COMPANIES, INC.",10-K,2015-04-15,0001078782-15-000582,ughb
2015-04-30,1553734,International Metals Streaming Corp.,10-K,2015-04-30,0001477932-15-002806,
2015-06-26,1553992,Nissan Auto Receivables 2012-B Owner Trust,10-K,2015-06-26,0001540639-15-000212,
2015-06-17,1553993,Honda Auto Receivables 2012-3 Owner Trust,10-K,2015-06-17,0001571049-15-005102,
2015-04-16,1554970,Starboard Resources Inc.,10-K,2015-04-16,0001354488-15-001777,
2015-05-26,1555492,Fairway Group Holdings Corp,10-K,2015-05-26,0001558370-15-000970,
2015-04-22,1555972,STERLING CONSOLIDATED Corp,10-K,2015-04-22,0001144204-15-024279,stcc
2015-04-15,1556266,China Commercial Credit Inc,10-K,2015-04-15,0001213900-15-002733,glg
2015-06-29,1557668,Wishbone Pet Products Inc.,10-K,2015-06-29,0001493152-15-002677,beag
2015-04-08,1558294,"Powerstorm Holdings, Inc.",10-K,2015-04-08,0001144204-15-021729,
2015-04-30,1558432,"CAPSTONE FINANCIAL GROUP, INC.",10-K,2015-04-30,0001520138-15-000187,
2015-05-27,1558902,Woodgate Energy Corp,10-K,2015-05-27,0001144204-15-033646,
2015-04-15,1559157,"Sunstock, Inc.",10-K,2015-04-15,0001493152-15-001442,ssok
2015-05-22,1559163,CarMax Auto Owner Trust 2012-3,10-K,2015-05-22,0001193125-15-198199,
2015-06-26,1559445,SMART ABS Series 2012-4US Trust,10-K,2015-06-26,0001193125-15-235928,
2015-06-17,1559576,Honda Auto Receivables 2012-4 Owner Trust,10-K,2015-06-17,0001571049-15-005103,
2015-04-24,1559754,"Wowio, Inc.",10-K,2015-04-24,0001493152-15-001591,
2015-04-15,1560021,Kaeland Resources Corp,10-K,2015-04-15,0001019687-15-001461,
2015-04-15,1561032,"American Realty Capital Healthcare Trust II, Inc.",10-K,2015-04-15,0001561032-15-000008,hltc
2015-04-14,1561622,"Staffing Group, Ltd.",10-K,2015-04-14,0001144204-15-022731,
2015-04-14,1561781,"Nexus Enterprise Solutions, Inc.",10-K,2015-04-14,0001079974-15-000267,
2015-05-04,1561865,"Artec Global Media, Inc.",10-K,2015-05-04,0001477932-15-002869,
2015-04-24,1562528,"Realty Finance Trust, Inc.",10-K,2015-04-24,0001628280-15-002936,besp
2015-05-07,1562738,"Apptigo International, Inc.",10-K,2015-05-07,0001019687-15-001802,
2015-04-27,1563463,NUTRAFUELS INC,10-K,2015-04-27,0001511164-15-000232,nlbs
2015-04-15,1563536,E-Qure Corp.,10-K,2015-04-15,0001295345-15-000089,equr
2015-05-27,1563699,Covisint Corp,10-K,2015-05-27,0001563699-15-000017,
2015-04-14,1563915,"ICON VAPOR, INC.",10-K,2015-04-14,0001213900-15-002688,
2015-06-26,1564053,Nissan Auto Receivables 2013-A Owner Trust,10-K,2015-06-26,0001540639-15-000213,
2015-04-15,1565248,"SPRIZA, INC.",10-K,2015-04-15,0001472375-15-000111,
2015-04-15,1565700,"EFH Group, Inc.",10-K,2015-04-15,0001014897-15-000134,
2015-06-17,1566138,Honda Auto Receivables 2013-1 Owner Trust,10-K,2015-06-17,0001571049-15-005105,
2015-04-15,1566265,AXIOM CORP.,10-K,2015-04-15,0001294606-15-000070,
2015-06-26,1566623,SMART ABS Series 2013-1US Trust,10-K,2015-06-26,0001193125-15-235938,
2015-06-01,1567098,LUCKYCOM INC,10-K,2015-06-01,0001520138-15-000267,lwel
2015-04-20,1567503,"Train Travel Holdings, Inc.",10-K,2015-04-20,0001553350-15-000372,tkci
2015-06-29,1567520,Dutchess Holdings Corp.,10-K,2015-06-29,0001213900-15-004834,
2015-05-01,1567860,"Toshoan Holdings, Inc.",10-K,2015-05-01,0001567860-15-000058,
2015-05-22,1567980,CarMax Auto Owner Trust 2013-1,10-K,2015-05-22,0001193125-15-198206,
2015-04-20,1568079,PetroShare Corp.,10-K,2015-04-20,0001079973-15-000291,prhrq
2015-04-13,1568139,Bio-En Holdings Corp.,10-K,2015-04-13,0001144204-15-022448,benh
2015-05-15,1568162,"American Realty Capital Trust V, Inc.",10-K,2015-05-15,0001568162-15-000005,afino
2015-04-15,1568693,World Media & Technology Corp.,10-K,2015-04-15,0001511164-15-000214,hloc
2015-04-22,1569055,"STL Marketing Group, Inc.",10-K,2015-04-22,0001493152-15-001573,
2015-04-16,1569737,"Jishanye, Inc.",10-K,2015-04-16,0001144204-15-023218,
2015-04-08,1570279,Ticket Corp.,10-K,2015-04-08,0001165527-15-000163,
2015-04-20,1571384,SIGMABROADBAND CO.,10-K,2015-04-20,0000721748-15-000298,
2015-04-10,1571636,NanoFlex Power Corp,10-K,2015-04-10,0001213900-15-002614,opvs
2015-04-15,1571759,"iNeedMD Holdings, Inc.",10-K,2015-04-15,0001213900-15-002783,
2015-05-18,1571804,ANYTRANSLATION CORP,10-K,2015-05-18,0001571804-15-000006,gvbt
2015-04-30,1571919,"SBH ASSOCIATES, INC.",10-K,2015-04-30,0001078782-15-000655,
2015-05-01,1572384,"Resort Savers, Inc.",10-K,2015-05-01,0001557240-15-000287,prcx
2015-04-15,1572422,"SOUNDSTORM DIGITAL, INC.",10-K,2015-04-15,0001393905-15-000205,
2015-05-13,1572840,CME Realty Inc.,10-K,2015-05-13,0001165527-15-000223,sbes
2015-06-26,1573766,"eBullion, Inc.",10-K,2015-06-26,0001213900-15-004760,
2015-04-01,1574186,"Zero Gravity Solutions, Inc.",10-K,2015-04-01,0001144204-15-020531,zgsi
2015-06-10,1574235,"Ruthigen, Inc.",10-K,2015-06-10,0001144204-15-036361,pulm
2015-06-17,1574367,Honda Auto Receivables 2013-2 Owner Trust,10-K,2015-06-17,0001571049-15-005099,
2015-04-16,1574676,"Galenfeha, Inc.",10-K,2015-04-16,0001062993-15-002005,glfh
2015-05-01,1574863,"Vopia, Inc.",10-K,2015-05-01,0001255294-15-000274,drng
2015-04-15,1574946,"Soellingen Advisory Group, Inc.",10-K,2015-04-15,0001014897-15-000127,
2015-04-15,1575142,"BIOADAPTIVES, INC.",10-K,2015-04-15,0001262463-15-000273,bdpt
2015-05-22,1575896,CarMax Auto Owner Trust 2013-2,10-K,2015-05-22,0001193125-15-198214,
2015-04-15,1575913,"Golden Edge Entertainment, Inc.",10-K,2015-04-15,0001504412-15-000085,
2015-04-14,1576197,"Strategic Environmental & Energy Resources, Inc.",10-K,2015-04-14,0001387131-15-001271,senr
2015-06-26,1576262,Nissan Auto Lease Trust 2013-A,10-K,2015-06-26,0001540639-15-000205,
2015-06-26,1576441,SMART ABS Series 2013-2US Trust,10-K,2015-06-26,0001193125-15-235931,
2015-04-13,1576575,"GAMING ENTERTAINMENT INTERNATIONAL, INC.",10-K,2015-04-13,0001262463-15-000254,
2015-06-12,1576724,Zlato Inc.,10-K,2015-06-12,0001165527-15-000282,vibi
2015-06-29,1577189,"FLASR, Inc.",10-K,2015-06-29,0001477932-15-004128,
2015-06-10,1577445,Intellisense Solutions Inc.,10-K,2015-06-10,0001477932-15-003781,sctc
2015-06-29,1577603,"Delanco Bancorp, Inc.",10-K,2015-06-29,0001437749-15-013042,
2015-04-15,1577898,"Green Parts International, Inc.",10-K,2015-04-15,0001557240-15-000251,
2015-06-29,1578523,"Image International Group, Inc.",10-K,2015-06-29,0001493152-15-002685,imgl
2015-06-26,1579068,Nissan Auto Receivables 2013-B Owner Trust,10-K,2015-06-26,0001540639-15-000214,
2015-05-06,1579534,Corvus Technologies Corp.,10-K,2015-05-06,0001144204-15-027744,
2015-04-15,1579823,"American Brewing Company, Inc.",10-K,2015-04-15,0001079974-15-000276,nbev
2015-04-15,1580426,DMC Beverage Corp.,10-K,2015-04-15,0001557240-15-000255,
2015-04-09,1580490,Evans Brewing Co Inc.,10-K,2015-04-09,0001213900-15-002569,ioni
2015-06-17,1581076,Honda Auto Receivables 2013-3 Owner Trust,10-K,2015-06-17,0001571049-15-005104,
2015-04-14,1581552,"Energy 11, L.P.",10-K,2015-04-14,0001185185-15-000901,
2015-04-16,1582054,MILLENNIUM HEALTHCARE INC.,10-K,2015-04-16,0001144204-15-023147,
2015-05-22,1582463,CarMax Auto Owner Trust 2013-3,10-K,2015-05-22,0001193125-15-198218,
2015-04-20,1582919,"CATACA RESOURCES, INC.",10-K,2015-04-20,0001062993-15-002052,ftws
2015-04-15,1584618,"Atacama Resources International, Inc.",10-K,2015-04-15,0001617819-15-000011,
2015-04-15,1586468,"Baristas Coffee Company, Inc.",10-K,2015-04-15,0001557240-15-000256,
2015-04-13,1586494,Hoverink International Holdings Inc.,10-K,2015-04-13,0001021432-15-000109,
2015-04-14,1586549,Alife Air Inc.,10-K,2015-04-14,0001021432-15-000114,
2015-04-13,1586609,"ECO Integrated Technologies, Inc.",10-K,2015-04-13,0001571049-15-002786,
2015-04-14,1586654,"American-Swiss Capital, Inc.",10-K,2015-04-14,0001021432-15-000115,
2015-04-15,1588242,DENVER PARENT Corp,10-K,2015-04-15,0001047469-15-003553,
2015-06-26,1588656,Nissan Auto Lease Trust 2013-B,10-K,2015-06-26,0001540639-15-000206,
2015-04-01,1589149,"MassRoots, Inc.",10-K,2015-04-01,0000721748-15-000192,msrt
2015-06-19,1589361,"TabacaleraYsidron, Inc.",10-K,2015-06-19,0001144204-15-038129,banm
2015-06-17,1589644,Honda Auto Receivables 2013-4 Owner Trust,10-K,2015-06-17,0001571049-15-005106,
2015-04-15,1589919,"PREMIER PACIFIC CONSTRUCTION, INC.",10-K,2015-04-15,0001127855-15-000151,
2015-05-22,1590211,CarMax Auto Owner Trust 2013-4,10-K,2015-05-22,0001193125-15-198223,
2015-04-15,1590383,Swift Start Corp.,10-K,2015-04-15,0001144204-15-022991,bhtg
2015-06-05,1592329,Clifton Bancorp Inc.,10-K,2015-06-05,0001193125-15-214629,
2015-06-29,1592407,Sugar Creek Financial Corp./MD/,10-K,2015-06-29,0001144204-15-039649,
2015-06-26,1592781,Nissan Auto Receivables 2013-C Owner Trust,10-K,2015-06-26,0001540639-15-000215,
2015-04-06,1593470,"Stream Flow Media, Inc.",10-K,2015-04-06,0001593470-15-000004,tgrr
2015-04-27,1593773,KANGE CORP,10-K,2015-04-27,0001593773-15-000003,kgnr
2015-04-15,1594485,"Royal Bakery Holdings, Inc.",10-K,2015-04-15,0001213900-15-002722,
2015-04-09,1595140,LAGOON GROUP CORP.,10-K,2015-04-09,0001595140-15-000004,
2015-04-14,1595326,3D Total Solutions Inc.,10-K,2015-04-14,0001144204-15-022652,
2015-04-03,1595552,"Peekay Boutiques, Inc.",10-K,2015-04-03,0001477932-15-002241,
2015-05-14,1595627,"Inland Residential Properties Trust, Inc.",10-K,2015-05-14,0000892626-15-000192,
2015-06-01,1596946,Quotient Ltd,10-K,2015-06-01,0001564590-15-004794,qtnt
2015-06-04,1596993,DORIAN LPG LTD.,10-K,2015-06-04,0000919574-15-004764,lpg
2015-05-22,1598693,CarMax Auto Owner Trust 2014-1,10-K,2015-05-22,0001193125-15-198228,
2015-06-26,1598908,Nissan Auto Receivables 2014-A Owner Trust,10-K,2015-06-26,0001540639-15-000216,
2015-04-15,1599407,1847 Holdings LLC,10-K,2015-04-15,0001477932-15-002460,efsh
2015-04-13,1600249,American Xanthan Corp,10-K,2015-04-13,0001607062-15-000177,
2015-04-15,1600347,"HotApp International, Inc.",10-K,2015-04-15,0001354488-15-001757,gigw
2015-06-17,1600410,Honda Auto Receivables 2014-1 Owner Trust,10-K,2015-06-17,0001571049-15-005107,
2015-05-01,1600694,Adamas Ventures Inc.,10-K,2015-05-01,0001372167-15-000069,
2015-06-08,1600750,Merecot Corp.,10-K,2015-06-08,0001165527-15-000269,
2015-04-30,1601280,CONTINENTAL RAIL CORP,10-K,2015-04-30,0001553350-15-000404,mdxl
2015-06-26,1601385,SMART ABS Series 2014-1US Trust,10-K,2015-06-26,0001193125-15-235923,
2015-06-23,1602078,Nemaura Medical Inc.,10-K,2015-06-23,0001079973-15-000451,nmrd
2015-06-29,1602143,TOUCAN INTERACTIVE CORP,10-K,2015-06-29,0001602143-15-000020,tcnt
2015-05-29,1602409,Property Management Corp of America,10-K,2015-05-29,0001144204-15-034435,fngr
2015-05-29,1603793,"INTERNATIONAL WESTERN PETROLEUM, INC.",10-K,2015-05-29,0001493152-15-002298,nris
2015-05-27,1604778,"Qorvo, Inc.",10-K,2015-05-27,0001604778-15-000051,qrvo
2015-05-29,1605024,TIXFI INC.,10-K,2015-05-29,0001557240-15-000368,
2015-04-03,1605740,Artex Corp.,10-K,2015-04-03,0001605740-15-000007,
2015-04-29,1605780,QUINTEC CORP,10-K,2015-04-29,0001557240-15-000283,lovv
2015-06-29,1606364,Oaxaca Resources Corp,10-K,2015-06-29,0001393905-15-000340,
2015-05-05,1606698,Alpine 4 Automotive Technologies Ltd.,10-K,2015-05-05,0001096906-15-000469,alpp
2015-04-16,1606699,AMERICATOWNE Inc.,10-K,2015-04-16,0001606699-15-000012,
2015-05-29,1606808,"Clearwater Ventures, Inc.",10-K,2015-05-29,0001606808-15-000005,
2015-05-22,1607082,CarMax Auto Owner Trust 2014-2,10-K,2015-05-22,0001193125-15-198234,
2015-06-29,1607549,"First Fixtures, Inc.",10-K,2015-06-29,0001477932-15-004116,appb
2015-06-19,1607679,Algae Dynamics Corp.,10-K,2015-06-19,0001354488-15-003082,
2015-06-17,1607749,Honda Auto Receivables 2014-2 Owner Trust,10-K,2015-06-17,0001571049-15-005108,
2015-06-12,1608104,SAND INTERNATIONAL INC,10-K,2015-06-12,0001608104-15-000006,
2015-06-26,1609434,Nissan Auto Lease Trust 2014-A,10-K,2015-06-26,0001540639-15-000207,
2015-04-01,1609865,"American Realty Capital Global Trust II, Inc.",10-K,2015-04-01,0001609865-15-000005,
2015-05-18,1609988,"Baixo Relocation Services, Inc.",10-K,2015-05-18,0001393905-15-000269,flcx
2015-05-29,1610250,"Boot Barn Holdings, Inc.",10-K,2015-05-29,0001047469-15-005099,boot
2015-04-14,1610764,Pretty Valley Acquisition Corp,10-K,2015-04-14,0001021432-15-000113,
2015-04-14,1610785,T.A.G. Acquisitions Ltd.,10-K,2015-04-14,0001021432-15-000116,
2015-04-14,1610794,"Green Field Energy, Inc.",10-K,2015-04-14,0001021432-15-000112,
2015-04-14,1610795,Summer Valley Acquisition Corp,10-K,2015-04-14,0001021432-15-000111,
2015-06-29,1610853,"HELIUS MEDICAL TECHNOLOGIES, INC.",10-K,2015-06-29,0001062993-15-003610,hsdtw
2015-04-16,1610979,"Caesars Entertainment Resort Properties, LLC",10-K,2015-04-16,0001610979-15-000006,
2015-05-07,1611852,DT Asia Investments Ltd,10-K,2015-05-07,0001213900-15-003366,ronwf
2015-04-15,1612253,"MARIPOSA HEALTH, INC.",10-K,2015-04-15,0001144204-15-022820,
2015-04-22,1612624,"Teletronics International, Inc.",10-K,2015-04-22,0001493152-15-001570,
2015-06-23,1613103,Medtronic plc,10-K,2015-06-23,0001613103-15-000028,mdt
2015-04-06,1614083,"Stem Sales, Inc.",10-K,2015-04-06,0001173375-15-000043,
2015-05-18,1614924,"Earth Gen-Biofuel, Inc.",10-K,2015-05-18,0001615774-15-001104,
2015-05-22,1615396,CarMax Auto Owner Trust 2014-3,10-K,2015-05-22,0001193125-15-198239,
2015-06-17,1615445,Honda Auto Receivables 2014-3 Owner Trust,10-K,2015-06-17,0001571049-15-005109,
2015-05-27,1616262,"Rocky Mountain Chocolate Factory, Inc.",10-K,2015-05-27,0001437749-15-011158,rmcf
2015-06-01,1616318,Vista Outdoor Inc.,10-K,2015-06-01,0001616318-15-000008,vsto
2015-05-11,1617431,"WeWearables, Inc.",10-K,2015-05-11,0001308411-15-000070,poyn
2015-04-02,1618930,MP Ventures Inc,10-K,2015-04-02,0001557234-15-000070,
2015-04-14,1619174,"Moms Online, Inc.",10-K,2015-04-14,0001078782-15-000560,
2015-05-11,1619914,"CARBON CREDIT INTERNATIONAL, INC.",10-K,2015-05-11,0001557234-15-000116,
2015-04-13,1620179,Quinpario Acquisition Corp. 2,10-K,2015-04-13,0001213900-15-002648,xelaw
2015-04-16,1620908,Sierra Madre Mining,10-K,2015-04-16,0001610680-15-000013,
2015-06-26,1621364,Nissan Auto Lease Trust 2014-B,10-K,2015-06-26,0001540639-15-000208,
2015-04-09,1621430,Orbis Corp,10-K,2015-04-09,0001493152-15-001345,
2015-05-06,1622175,BARINGTON/HILCO ACQUISITION CORP.,10-K,2015-05-06,0001144204-15-028052,
2015-06-26,1622463,Nissan Auto Receivables 2014-B Owner Trust,10-K,2015-06-26,0001540639-15-000217,
2015-04-15,1622822,"Propel Media, Inc.",10-K,2015-04-15,0001213900-15-002774,
2015-04-14,1623013,Fuda Group (USA) Corp,10-K,2015-04-14,0001021432-15-000117,
2015-04-13,1623024,SkyWolf Wind Turbine Corp,10-K,2015-04-13,0001021432-15-000110,
2015-05-22,1623837,CarMax Auto Owner Trust 2014-4,10-K,2015-05-22,0001193125-15-198246,
2015-05-08,1624322,"Business First Bancshares, Inc.",10-K,2015-05-08,0001193125-15-179834,bfst
2015-06-17,1624873,Honda Auto Receivables 2014-4 Owner Trust,10-K,2015-06-17,0001571049-15-005110,
2015-06-19,1626853,Majesco,10-K,2015-06-19,0001571049-15-005163,
2015-06-17,1629037,Honda Auto Receivables 2015-1 Owner Trust,10-K,2015-06-17,0001571049-15-005111,
2015-05-22,1633241,CarMax Auto Owner Trust 2015-1,10-K,2015-05-22,0001193125-15-198249,
2015-06-26,1635298,SMART ABS Series 2015-1US Trust,10-K,2015-06-26,0001193125-15-235940,
2015-04-28,16918,"CONSTELLATION BRANDS, INC.",10-K,2015-04-28,0000016918-15-000016,stz-b
2015-06-03,17313,CAPITAL SOUTHWEST CORP,10-K,2015-06-03,0001140361-15-023093,cswc
2015-04-01,18498,GENESCO INC,10-K,2015-04-01,0000018498-15-000014,gco
