filing_date,cik,company_name,form_type,filing_date,accession,ticker
2016-03-23,1594100,COMM 2014-CCRE14 Mortgage Trust,10-K,2016-03-23,0001020242-16-000305,
2016-02-26,1594109,GrubHub Inc.,10-K,2016-02-26,0001564590-16-013426,
2016-03-24,1594136,GS Mortgage Securities Trust 2014-GC18,10-K,2016-03-24,0001056404-16-003625,
2016-02-29,1594466,"Parsley Energy, Inc.",10-K,2016-02-29,0001564590-16-013674,pe
2016-03-11,1594590,PARAGON OFFSHORE PLC,10-K,2016-03-11,0001594590-16-000198,
2016-02-25,1594617,La Quinta Holdings Inc.,10-K,2016-02-25,0001564590-16-013261,
2016-02-29,1594686,WP Glimcher Inc.,10-K,2016-02-29,0001594686-16-000041,wpg-ph
2016-03-30,1594688,SLM Student Loan Trust 2014-1,10-K,2016-03-30,0001193125-16-523087,
2016-02-29,1594864,"Juno Therapeutics, Inc.",10-K,2016-02-29,0001193125-16-485620,
2016-02-25,1594879,"Zoe's Kitchen, Inc.",10-K,2016-02-25,0001594879-16-000125,zoes
2016-03-28,1595097,"Corbus Pharmaceuticals Holdings, Inc.",10-K,2016-03-28,0001564590-16-015403,crbp
2016-03-30,1595122,Fifth Third Auto Trust 2014-1,10-K,2016-03-30,0001193125-16-523593,
2016-03-30,1595239,Santander Drive Auto Receivables Trust 2014-1,10-K,2016-03-30,0001193125-16-522774,
2016-02-19,1595262,"IMS Health Holdings, Inc.",10-K,2016-02-19,0001564590-16-012901,
2016-03-16,1595527,"American Realty Capital New York City REIT, Inc.",10-K,2016-03-16,0001595527-16-000026,nyc
2016-03-29,1595627,"Inland Residential Properties Trust, Inc.",10-K,2016-03-29,0001564590-16-015492,
2016-03-30,1595710,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C14,10-K,2016-03-30,0001056404-16-003847,
2016-03-23,1595726,COMM 2014-CCRE15 Mortgage Trust,10-K,2016-03-23,0001056404-16-003526,
2016-03-04,1595974,"RUBICON PROJECT, INC.",10-K,2016-03-04,0001628280-16-012273,mgni
2016-03-11,1596062,Q BioMed Inc.,10-K,2016-03-11,0001424884-16-000214,qbio
2016-02-25,1596532,"Arista Networks, Inc.",10-K,2016-02-25,0001596532-16-000244,anet
2016-03-23,1596792,Ford Credit Auto Owner Trust 2014-A,10-K,2016-03-23,0001104659-16-107061,
2016-03-25,1596958,WFRBS Commercial Mortgage Trust 2014-LC14,10-K,2016-03-25,0001056404-16-003753,
2016-03-14,1596961,"Smart Server, Inc",10-K,2016-03-14,0001393905-16-000769,rmbl
2016-03-14,1596967,Moelis & Co,10-K,2016-03-14,0001047469-16-011116,mc
2016-03-29,1597032,Capital Auto Receivables Asset Trust 2014-1,10-K,2016-03-29,0001597032-16-000041,
2016-02-19,1597033,Sabre Corp,10-K,2016-02-19,0001597033-16-000136,sabrp
2016-03-23,1597131,Glori Energy Inc.,10-K,2016-03-23,0001628280-16-012916,
2016-03-11,1597264,Blueprint Medicines Corp,10-K,2016-03-11,0001558370-16-004066,bpmc
2016-03-28,1597313,"ViewRay, Inc.",10-K,2016-03-28,0001564590-16-015397,vray
2016-03-24,1597339,JPMBB Commercial Mortgage Securities Trust 2014-C18,10-K,2016-03-24,0001056404-16-003619,
2016-02-29,1597503,NorthStar Asset Management Group Inc.,10-K,2016-02-29,0001597503-16-000050,
2016-02-29,1597553,"Sage Therapeutics, Inc.",10-K,2016-02-29,0001193125-16-485683,sage
2016-02-26,1597672,RAYONIER ADVANCED MATERIALS INC.,10-K,2016-02-26,0001597672-16-000125,ryam
2016-03-23,1597811,Hyundai Auto Receivables Trust 2014-A,10-K,2016-03-23,0001144204-16-089815,
2016-03-30,1597846,Greenpro Capital Corp.,10-K,2016-03-30,0001493152-16-008476,grnq
2016-03-29,1597892,JRSIS HEALTH CARE Corp,10-K,2016-03-29,0001144204-16-090978,jrss
2016-03-30,1598397,Volkswagen Auto Lease Trust 2014-A,10-K,2016-03-30,0001193125-16-523415,
2016-02-29,1598428,TimkenSteel Corp,10-K,2016-02-29,0001598428-16-000075,tmst
2016-03-14,1598646,"Minerva Neurosciences, Inc.",10-K,2016-03-14,0001564590-16-014641,nerv
2016-03-08,1598665,"Heritage Insurance Holdings, Inc.",10-K,2016-03-08,0001564590-16-014232,hrtg
2016-02-01,1598893,"Integrity Capital Income Fund, Inc.",10-K,2016-02-01,0001079973-16-000780,
2016-02-24,1598968,Antero Midstream Partners LP,10-K,2016-02-24,0001558370-16-003451,
2016-03-30,1598981,Safety Quick Lighting & Fans Corp.,10-K,2016-03-30,0000721748-16-001134,
2016-03-30,1599033,SLM Student Loan Trust 2014-2,10-K,2016-03-30,0001193125-16-523142,
2016-03-25,1599117,"Mentor Capital, Inc.",10-K,2016-03-25,0001078782-16-002459,mntr
2016-03-29,1599173,CNH Equipment Trust 2014-A,10-K,2016-03-29,0001104659-16-108334,
2016-02-24,1599222,Memorial Resource Development Corp.,10-K,2016-02-24,0001564590-16-013220,
2016-03-28,1599385,"RX Safes, Inc.",10-K,2016-03-28,0001663577-16-000081,
2016-03-15,1599489,Veritiv Corp,10-K,2016-03-15,0001599489-16-000035,vrtv
2016-02-23,1599617,NOW Inc.,10-K,2016-02-23,0001564590-16-013054,dnow
2016-03-24,1599714,COMM 2014-UBS2 Mortgage Trust,10-K,2016-03-24,0001020242-16-000331,
2016-02-26,1599750,FS Energy & Power Fund II,10-K,2016-02-26,0001047469-16-010520,
2016-03-18,1599891,"Sunshine Bancorp, Inc.",10-K,2016-03-18,0001193125-16-510486,
2016-03-11,1600125,"Meridian Bancorp, Inc.",10-K,2016-03-11,0001193125-16-501536,ebsb
2016-03-21,1600132,"Bellerophon Therapeutics, Inc.",10-K,2016-03-21,0001600132-16-000025,blph
2016-03-30,1600422,"Superior Drilling Products, Inc.",10-K,2016-03-30,0001144204-16-091624,sdpi
2016-03-04,1600470,Eclipse Resources Corp,10-K,2016-03-04,0001193125-16-492051,
2016-03-29,1600571,Ally Auto Receivables Trust 2014-SN1,10-K,2016-03-29,0001600571-16-000043,
2016-03-10,1600626,"Griffin Capital Essential Asset REIT II, Inc.",10-K,2016-03-10,0001600626-16-000145,gcea
2016-03-30,1600750,MEDRESPONSE CORP.,10-K,2016-03-30,0001477932-16-009317,
2016-02-16,1600784,AMERICAN GENE ENGINEER CORP,10-K,2016-02-16,0001214659-16-009553,
2016-03-30,1600823,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C15,10-K,2016-03-30,0001056404-16-003851,
2016-03-30,1600824,Citigroup Commercial Mortgage Trust 2014-GC19,10-K,2016-03-30,0001019965-16-000376,
2016-03-23,1600831,COMM 2014-LC15 Mortgage Trust,10-K,2016-03-23,0001056404-16-003557,
2016-03-30,1600890,"Melrose Bancorp, Inc.",10-K,2016-03-30,0001193125-16-523660,
2016-03-30,1600943,USAA Auto Owner Trust 2014-1,10-K,2016-03-30,0000930413-16-006269,
2016-03-28,1601347,"Pilgrim Bancshares, Inc.",10-K,2016-03-28,0001144204-16-090543,
2016-03-09,1601545,"Blue Hills Bancorp, Inc.",10-K,2016-03-09,0001601545-16-000123,
2016-03-15,1601548,"Vectrus, Inc.",10-K,2016-03-15,0001601548-16-000082,vec
2016-03-24,1601617,WFRBS Commercial Mortgage Trust 2014-C19,10-K,2016-03-24,0001056404-16-003618,
2016-03-23,1601705,COMM 2014-CCRE16 Mortgage Trust,10-K,2016-03-23,0001056404-16-003527,
2016-02-25,1601712,Synchrony Financial,10-K,2016-02-25,0001601712-16-000069,syf-pa
2016-03-25,1601715,Toyota Auto Receivables 2014-A Owner Trust,10-K,2016-03-25,0000929638-16-001350,
2016-03-24,1601744,GS Mortgage Securities Trust 2014-GC20,10-K,2016-03-24,0001056404-16-003639,
2016-02-19,1602065,Viper Energy Partners LP,10-K,2016-02-19,0001602065-16-000045,vnom
2016-03-28,1602190,AmeriCredit Automobile Receivables Trust 2014-1,10-K,2016-03-28,0001193125-16-519399,
2016-02-29,1602367,Adeptus Health Inc.,10-K,2016-02-29,0001558370-16-003672,
2016-03-30,1602481,California Republic Auto Receivables Trust 2014-1,10-K,2016-03-30,0001193125-16-522882,
2016-03-11,1602658,Investar Holding Corp,10-K,2016-03-11,0001564590-16-014510,istr
2016-03-23,1602774,Ford Credit Auto Lease Trust 2014-A,10-K,2016-03-23,0001104659-16-107086,
2016-02-19,1603145,"NextEra Energy Partners, LP",10-K,2016-02-19,0001603145-16-000139,nep
2016-02-26,1603286,"Dominion Midstream Partners, LP",10-K,2016-02-26,0001193125-16-480864,
2016-02-26,1603291,"Dominion Gas Holdings, LLC",10-K,2016-02-26,0001193125-16-480850,
2016-03-30,1603480,TCW Direct Lending LLC,10-K,2016-03-30,0001193125-16-523494,
2016-03-24,1603578,WFRBS Commercial Mortgage Trust 2014-C20,10-K,2016-03-24,0001056404-16-003665,
2016-03-22,1603669,COMM 2014-CCRE17 Mortgage Trust,10-K,2016-03-22,0001020242-16-000299,
2016-03-09,1603671,"NorthStar/RXR New York Metro Real Estate, Inc.",10-K,2016-03-09,0001603671-16-000059,
2016-03-30,1603779,Santander Drive Auto Receivables Trust 2014-2,10-K,2016-03-30,0001193125-16-522784,
2016-01-27,1603811,John Deere Owner Trust 2014,10-K,2016-01-27,0001104659-16-091659,
2016-02-16,1603923,Weatherford International plc,10-K,2016-02-16,0001603923-16-000144,wftuf
2016-03-29,1604028,"ADVANCED DRAINAGE SYSTEMS, INC.",10-K,2016-03-29,0001193125-16-521419,wms
2016-02-19,1604042,DCT Industrial Operating Partnership LP,10-K,2016-02-19,0001564590-16-012924,
2016-03-29,1604054,Mercedes-Benz Auto Lease Trust 2014-A,10-K,2016-03-29,0001019965-16-000359,
2016-03-23,1604083,COMM 2014-UBS3 Mortgage Trust,10-K,2016-03-23,0001056404-16-003563,
2016-03-24,1604119,JPMBB Commercial Mortgage Securities Trust 2014-C19,10-K,2016-03-24,0001056404-16-003627,
2016-03-30,1604133,Volkswagen Auto Loan Enhanced Trust 2014-1,10-K,2016-03-30,0001193125-16-523379,
2016-01-14,1604416,WL Ross Holding Corp.,10-K,2016-01-14,0001144204-16-075657,nxeow
2016-03-28,1604446,Harley-Davidson Motorcycle Trust 2014-1,10-K,2016-03-28,0001628280-16-013188,
2016-03-04,1604464,"Atara Biotherapeutics, Inc.",10-K,2016-03-04,0001564590-16-014061,atra
2016-03-08,1604665,Westlake Chemical Partners LP,10-K,2016-03-08,0001604665-16-000033,wlkp
2016-03-15,1604738,Ashford Inc,10-K,2016-03-15,0001604738-16-000104,ainc
2016-03-22,1604814,BMW Vehicle Lease Trust 2014-1,10-K,2016-03-22,0000929638-16-001330,
2016-03-24,1604821,"Natera, Inc.",10-K,2016-03-24,0001558370-16-004339,ntra
2016-03-23,1604862,Hyundai Auto Receivables Trust 2014-B,10-K,2016-03-23,0001144204-16-089816,
2016-03-25,1605131,World Omni Auto Receivables Trust 2014-A,10-K,2016-03-25,0001144204-16-090312,
2016-03-30,1605257,Citigroup Commercial Mortgage Trust 2014-GC21,10-K,2016-03-30,0001019965-16-000379,
2016-03-14,1605301,"CB Financial Services, Inc.",10-K,2016-03-14,0001171843-16-008550,cbfv
2016-03-29,1605435,Capital Auto Receivables Asset Trust 2014-2,10-K,2016-03-29,0001605435-16-000041,
2016-03-15,1605481,"Tech Foundry Ventures, Inc.",10-K,2016-03-15,0001493152-16-008059,ngld
2016-02-25,1605607,"Paramount Group, Inc.",10-K,2016-02-25,0001564590-16-013406,pgre
2016-03-18,1605674,"Stallion Synergies, Inc",10-K,2016-03-18,0001019687-16-005514,
2016-03-10,1606104,Consumers 2014 Securitization Funding LLC,10-K,2016-03-10,0001104659-16-104218,
2016-03-21,1606163,1347 Capital Corp,10-K,2016-03-21,0001144204-16-089184,lmbhw
2016-03-09,1606180,"AAC Holdings, Inc.",10-K,2016-03-09,0001564590-16-014247,
2016-03-24,1606268,"Spark Energy, Inc.",10-K,2016-03-24,0001606268-16-000225,spkep
2016-03-30,1606363,"Green Bancorp, Inc.",10-K,2016-03-30,0001558370-16-004485,
2016-03-11,1606366,"El Pollo Loco Holdings, Inc.",10-K,2016-03-11,0001564590-16-014602,loco
2016-03-28,1606440,"Commerce Union Bancshares, Inc.",10-K,2016-03-28,0001193125-16-519853,rbnc
2016-03-30,1606442,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C16,10-K,2016-03-30,0001019965-16-000369,
2016-02-29,1606498,"Halyard Health, Inc.",10-K,2016-02-29,0001606498-16-000044,avns
2016-03-29,1606698,Alpine 4 Technologies Ltd.,10-K,2016-03-29,0001096906-16-001496,alpp
2016-03-22,1606699,AMERICATOWNE Inc.,10-K,2016-03-22,0001659173-16-000194,
2016-02-18,1606745,"Liberty TripAdvisor Holdings, Inc.",10-K,2016-02-18,0001558370-16-003284,ltrpb
2016-03-23,1606909,Pangaea Logistics Solutions Ltd.,10-K,2016-03-23,0001606909-16-000185,panl
2016-02-25,1607250,Transocean Partners LLC,10-K,2016-02-25,0001558370-16-003477,
2016-03-30,1607333,Fifth Third Auto Trust 2014-2,10-K,2016-03-30,0001193125-16-523615,
2016-03-30,1607401,Navient Student Loan Trust 2014-1,10-K,2016-03-30,0001193125-16-523092,
2016-03-23,1607450,"ABV CONSULTING, INC.",10-K,2016-03-23,0001213900-16-011813,abvn
2016-03-24,1607484,J.P. Morgan Chase Commercial Mortgage Securities Trust 2014-C20,10-K,2016-03-24,0001056404-16-003669,
2016-02-24,1607551,ADEPTPROS INC,10-K,2016-02-24,0001144204-16-084011,
2016-03-25,1607641,Wells Fargo Commercial Mortgage Trust 2014-LC16,10-K,2016-03-25,0001056404-16-003802,
2016-03-08,1607678,"Viking Therapeutics, Inc.",10-K,2016-03-08,0001564590-16-014212,vktx
2016-03-15,1607716,"Vivint Solar, Inc.",10-K,2016-03-15,0001564590-16-014741,
2016-03-24,1607865,GS Mortgage Securities Trust 2014-GC22,10-K,2016-03-24,0001056404-16-003650,
2016-02-29,1607962,ReWalk Robotics Ltd.,10-K,2016-02-29,0001607962-16-000007,rwlk
2016-03-30,1608041,California Republic Auto Receivables Trust 2014-2,10-K,2016-03-30,0001193125-16-522894,
2016-03-01,1608298,Terrapin 3 Acquisition Corp,10-K,2016-03-01,0001144204-16-085333,
2016-02-16,1608430,"Renewable Energy & Power, Inc.",10-K,2016-02-16,0001477932-16-008601,rbnw
2016-03-29,1609065,"Pathfinder Bancorp, Inc.",10-K,2016-03-29,0001609065-16-000054,pbhc
2016-02-19,1609132,"C1 Financial, Inc.",10-K,2016-02-19,0001144204-16-083431,
2016-03-29,1609183,CNH Equipment Trust 2014-B,10-K,2016-03-29,0001104659-16-108336,
2016-03-30,1609220,Santander Drive Auto Receivables Trust 2014-3,10-K,2016-03-30,0001193125-16-522858,
2016-03-04,1609234,"American Realty Capital Healthcare Trust III, Inc.",10-K,2016-03-04,0001609234-16-000027,
2016-02-29,1609253,California Resources Corp,10-K,2016-02-29,0001609253-16-000194,crcqw
2016-03-30,1609319,Modern Round Entertainment Corp,10-K,2016-03-30,0001193125-16-523726,
2016-03-30,1609336,Griffin-Benefit Street Partners BDC Corp.,10-K,2016-03-30,0001609336-16-000093,
2016-03-14,1609351,"Spark Therapeutics, Inc.",10-K,2016-03-14,0001609351-16-000020,
2016-03-25,1609379,Toyota Auto Receivables 2014-B Owner Trust,10-K,2016-03-25,0000929638-16-001351,
2016-03-14,1609471,Carey Watermark Investors 2 Inc,10-K,2016-03-14,0001609471-16-000036,wrmk
2016-03-24,1609671,WFRBS Commercial Mortgage Trust 2014-C21,10-K,2016-03-24,0001056404-16-003628,
2016-03-03,1609711,GoDaddy Inc.,10-K,2016-03-03,0001609711-16-000048,gddy
2016-03-28,1609714,AmeriCredit Automobile Receivables Trust 2014-2,10-K,2016-03-28,0001193125-16-519438,
2016-03-14,1609809,"Seres Therapeutics, Inc.",10-K,2016-03-14,0001564590-16-014692,mcrb
2016-03-22,1609865,"American Realty Capital Global Trust II, Inc.",10-K,2016-03-22,0001609865-16-000021,
2016-03-11,1609951,National Commerce Corp,10-K,2016-03-11,0001437749-16-027437,
2016-03-10,1609989,"Blue Buffalo Pet Products, Inc.",10-K,2016-03-10,0001609989-16-000028,
2016-02-29,1610092,"Diplomat Pharmacy, Inc.",10-K,2016-02-29,0001104659-16-101031,
2016-02-26,1610114,New Senior Investment Group Inc.,10-K,2016-02-26,0001610114-16-000009,snr
2016-03-29,1610148,Ally Auto Receivables Trust 2014-1,10-K,2016-03-29,0001610148-16-000042,
2016-02-18,1610418,CONE Midstream Partners LP,10-K,2016-02-18,0001610418-16-000037,
2016-02-29,1610466,"Shell Midstream Partners, L.P.",10-K,2016-02-29,0001564590-16-013599,shlx
2016-03-23,1610486,COMM 2014-CCRE18 Mortgage Trust,10-K,2016-03-23,0001056404-16-003534,
2016-03-15,1610532,"Hortonworks, Inc.",10-K,2016-03-15,0001193125-16-505199,
2016-03-31,1610607,"Spirit International, Inc.",10-K,2016-03-31,0001493152-16-008558,jctg
2016-03-18,1610618,"Cidara Therapeutics, Inc.",10-K,2016-03-18,0001564590-16-015007,cdtx
2016-03-10,1610682,USD Partners LP,10-K,2016-03-10,0001610682-16-000157,usdp
2016-03-10,1610793,"State National Companies, Inc.",10-K,2016-03-10,0001558370-16-004001,
2016-03-25,1610796,JPMBB Commercial Mortgage Securities Trust 2014-C21,10-K,2016-03-25,0001056404-16-003684,
2016-02-29,1610911,"Washington Prime Group, L.P.",10-K,2016-02-29,0001594686-16-000041,
2016-03-23,1610931,Ford Credit Auto Owner Trust 2014-B,10-K,2016-03-23,0001104659-16-107079,
2016-02-25,1610950,"INC Research Holdings, Inc.",10-K,2016-02-25,0001610950-16-000036,synh
2016-02-29,1610979,"Caesars Entertainment Resort Properties, LLC",10-K,2016-02-29,0001610979-16-000033,
2016-03-14,1611019,CALEMINDER INC,10-K,2016-03-14,0001558891-16-000197,
2016-03-18,1611110,MEDLEY MANAGEMENT INC.,10-K,2016-03-18,0001144204-16-088789,mdly
2016-03-10,1611231,"MaxPoint Interactive, Inc.",10-K,2016-03-10,0001611231-16-000026,
2016-02-19,1611547,Urban Edge Properties,10-K,2016-02-19,0001611547-16-000035,ue
2016-03-14,1611647,"Freshpet, Inc.",10-K,2016-03-14,0001564590-16-014697,frpt
2016-03-15,1611702,OM Asset Management plc,10-K,2016-03-15,0001611702-16-000119,
2016-02-12,1611983,Liberty Broadband Corp,10-K,2016-02-12,0001558370-16-003202,lbrdp
2016-03-18,1611988,Fifth Street Asset Management Inc.,10-K,2016-03-18,0001611988-16-000027,
2016-03-30,1612124,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17,10-K,2016-03-30,0001193125-16-522542,
2016-03-24,1612126,COMM 2014-UBS4 Mortgage Trust,10-K,2016-03-24,0001020242-16-000315,
2016-03-29,1612226,Mercedes-Benz Auto Receivables Trust 2014-1,10-K,2016-03-29,0001019965-16-000366,
2016-03-30,1612518,Citigroup Commercial Mortgage Trust 2014-GC23,10-K,2016-03-30,0001193125-16-523669,
2016-03-17,1612630,JOINT Corp,10-K,2016-03-17,0001171843-16-008640,jynt
2016-03-21,1612841,COMM 2014-CCRE19 Mortgage Trust,10-K,2016-03-21,0001056404-16-003496,
2016-03-28,1613489,"Lockbox Link, Inc.",10-K,2016-03-28,0001078782-16-002502,
2016-03-30,1613762,Navient Student Loan Trust 2014-2,10-K,2016-03-30,0001193125-16-523169,
2016-03-30,1613763,Navient Student Loan Trust 2014-3,10-K,2016-03-30,0001193125-16-523159,
2016-03-30,1613764,Navient Student Loan Trust 2014-4,10-K,2016-03-30,0001193125-16-523120,
2016-03-30,1613765,Navient Student Loan Trust 2014-5,10-K,2016-03-30,0001193125-16-523121,
2016-03-30,1613766,Navient Student Loan Trust 2014-6,10-K,2016-03-30,0001193125-16-523131,
2016-03-30,1613767,Navient Student Loan Trust 2014-7,10-K,2016-03-30,0001193125-16-523155,
2016-02-10,1613809,"Rosewood Resources, Inc.",10-K,2016-02-10,0001477932-16-008508,
2016-02-25,1613859,"PRA Health Sciences, Inc.",10-K,2016-02-25,0001047469-16-010410,prah
2016-03-25,1614033,JPMBB Commercial Mortgage Securities Trust 2014-C22,10-K,2016-03-25,0001056404-16-003695,
2016-02-16,1614083,"Stem Sales, Inc.",10-K,2016-02-16,0001173375-16-000154,
2016-03-02,1614106,"American Renaissance Capital, Inc.",10-K,2016-03-02,0001614106-16-000006,
2016-03-29,1614173,"SIGULER GUFF SMALL BUSINESS CREDIT OPPORTUNITIES FUND, INC",10-K,2016-03-29,0001140361-16-059276,
2016-03-23,1614404,Ford Credit Auto Lease Trust 2014-B,10-K,2016-03-23,0001104659-16-107083,
2016-02-29,1614436,Virgin America Inc.,10-K,2016-02-29,0001193125-16-485622,
2016-01-13,1614466,Kibush Capital Corp,10-K,2016-01-13,0001477932-16-008033,dlcr
2016-03-04,1614502,"Resource Innovation Office REIT, Inc.",10-K,2016-03-04,0001614502-16-000012,
2016-03-29,1614806,Great Ajax Corp.,10-K,2016-03-29,0001571049-16-013433,ajxa
2016-01-26,1614818,FinTech Acquisition Corp,10-K,2016-01-26,0001213900-16-010381,
2016-03-15,1615063,Hydra Industries Acquisition Corp.,10-K,2016-03-15,0001144204-16-088189,insew
2016-03-08,1615219,"Flex Pharma, Inc.",10-K,2016-03-08,0001615219-16-000118,slrx
2016-03-30,1615222,"Moody National REIT II, Inc.",10-K,2016-03-30,0001387131-16-004805,
2016-02-16,1615346,Landmark Infrastructure Partners LP,10-K,2016-02-16,0001558370-16-003212,lmrkp
2016-02-26,1615418,Beneficial Bancorp Inc.,10-K,2016-02-26,0001104659-16-100432,
2016-02-29,1615817,C&J Energy Services Ltd.,10-K,2016-02-29,0001615817-16-000014,
2016-02-19,1615892,AR CAPITAL ACQUISITION,10-K,2016-02-19,0001615892-16-000018,
2016-03-10,1616000,"Xenia Hotels & Resorts, Inc.",10-K,2016-03-10,0001616000-16-000089,xhr
2016-03-03,1616093,Wells Fargo Real Estate Investment Corp.,10-K,2016-03-03,0001616093-16-000036,
2016-03-01,1616101,Symmetry Surgical Inc.,10-K,2016-03-01,0001616101-16-000012,
2016-03-30,1616280,California Republic Auto Receivables Trust 2014-3,10-K,2016-03-30,0001193125-16-522903,
2016-03-29,1616297,"Avenue Financial Holdings, Inc.",10-K,2016-03-29,0001564590-16-015522,
2016-03-28,1616495,Viatar CTC Solutions Inc.,10-K,2016-03-28,0001511164-16-000704,
2016-02-19,1616543,"Senseonics Holdings, Inc.",10-K,2016-02-19,0001558370-16-003307,sens
2016-03-25,1616666,WFRBS Commercial Mortgage Trust 2014-C22,10-K,2016-03-25,0001056404-16-003709,
2016-02-29,1616707,Wayfair Inc.,10-K,2016-02-29,0001616707-16-000017,w
2016-03-18,1616736,"Gogo Baby, Inc.",10-K,2016-03-18,0001165527-16-000696,alpc
2016-02-29,1616817,Metaldyne Performance Group Inc.,10-K,2016-02-29,0001564590-16-013736,
2016-02-29,1616862,Axalta Coating Systems Ltd.,10-K,2016-02-29,0001616862-16-000044,axta
2016-03-30,1616997,Santander Drive Auto Receivables Trust 2014-4,10-K,2016-03-30,0001193125-16-522789,
2016-03-28,1617166,AmeriCredit Automobile Receivables Trust 2014-3,10-K,2016-03-28,0001193125-16-519388,
2016-03-30,1617227,"J. Alexander's Holdings, Inc.",10-K,2016-03-30,0001564590-16-015611,jax
2016-03-29,1617291,MB Bancorp Inc,10-K,2016-03-29,0001571049-16-013436,mbcq
2016-01-27,1617571,John Deere Owner Trust 2014-B,10-K,2016-01-27,0001104659-16-091660,
2016-03-18,1617572,Freedom Capital Corp/MD,10-K,2016-03-18,0001144204-16-088972,
2016-03-29,1617626,Capital Auto Receivables Asset Trust 2014-3,10-K,2016-03-29,0001617626-16-000041,
2016-02-12,1617640,"ZILLOW GROUP, INC.",10-K,2016-02-12,0001193125-16-461241,z
2016-03-08,1617667,Neff Corp,10-K,2016-03-08,0001617667-16-000040,
2016-03-09,1617669,"Unique Fabricating, Inc.",10-K,2016-03-09,0001617669-16-000044,ufab
2016-03-25,1617759,"GE Equipment Midticket LLC, Series 2014-1",10-K,2016-03-25,0001144204-16-090263,
2016-03-30,1617760,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C18,10-K,2016-03-30,0001019965-16-000372,
2016-02-26,1617798,"PennTex Midstream Partners, LP",10-K,2016-02-26,0001617798-16-000046,
2016-03-14,1617896,Corporate Capital Trust II,10-K,2016-03-14,0001193125-16-503591,
2016-03-24,1617898,KLX Inc.,10-K,2016-03-24,0001558370-16-004366,
2016-03-24,1617957,GS Mortgage Securities Trust 2014-GC24,10-K,2016-03-24,0001056404-16-003674,
2016-03-23,1617959,COMM 2014-UBS5 Mortgage Trust,10-K,2016-03-23,0001056404-16-003582,
2016-03-03,1617977,"Habit Restaurants, Inc.",10-K,2016-03-03,0001564590-16-013975,
2016-03-25,1618150,JPMBB Commercial Mortgage Securities Trust 2014-C23,10-K,2016-03-25,0001056404-16-003702,
2016-03-25,1618509,World Omni Automobile Lease Securitization Trust 2014-A,10-K,2016-03-25,0001144204-16-090306,
2016-03-10,1618563,National Storage Affiliates Trust,10-K,2016-03-10,0001618563-16-000055,nsa-pa
2016-03-16,1618694,Carey Credit Income Fund 2016 T,10-K,2016-03-16,0001618694-16-000029,
2016-03-28,1618696,Carey Credit Income Fund - I,10-K,2016-03-28,0001618696-16-000040,
2016-03-16,1618697,Carey Credit Income Fund,10-K,2016-03-16,0001618697-16-000057,
2016-03-24,1618713,WFRBS Commercial Mortgage Trust 2014-C23,10-K,2016-03-24,0001056404-16-003651,
2016-02-26,1618755,Restaurant Brands International Limited Partnership,10-K,2016-02-26,0001193125-16-481442,rstrf
2016-02-26,1618756,Restaurant Brands International Inc.,10-K,2016-02-26,0001193125-16-481509,qsr
2016-03-25,1618798,"Ben Franklin Financial, Inc.",10-K,2016-03-25,0001193125-16-517977,
2016-03-29,1618835,"Neothetics, Inc.",10-K,2016-03-29,0001564590-16-015451,evfm
2016-03-29,1619087,SteadyMed Ltd.,10-K,2016-03-29,0001047469-16-011705,stdy
2016-03-30,1619174,"Moms Online, Inc.",10-K,2016-03-30,0001078782-16-002547,
2016-03-01,1619239,"Credit Suisse Park View BDC, Inc.",10-K,2016-03-01,0001193125-16-488042,
2016-03-15,1619312,Lightstone Real Estate Income Trust Inc.,10-K,2016-03-15,0001144204-16-088176,
2016-03-30,1619346,Fifth Third Auto Trust 2014-3,10-K,2016-03-30,0001193125-16-523628,
2016-03-29,1619406,Ally Auto Receivables Trust 2014-2,10-K,2016-03-29,0001619406-16-000043,
2016-03-23,1619511,COMM 2014-LC17 Mortgage Trust,10-K,2016-03-23,0001056404-16-003561,
2016-02-29,1619551,CB Pharma Acquisition Corp.,10-K,2016-02-29,0001615774-16-004346,
2016-03-30,1619616,Citigroup Commercial Mortgage Trust 2014-GC25,10-K,2016-03-30,0001193125-16-523702,
2016-01-13,1619870,Tianhe Union Holdings Ltd.,10-K,2016-01-13,0001213900-16-010083,
2016-03-21,1619917,"Patriot National, Inc.",10-K,2016-03-21,0001564590-16-015080,
2016-02-26,1619954,"Inovalon Holdings, Inc.",10-K,2016-02-26,0001047469-16-010478,inov
2016-03-28,1620179,Quinpario Acquisition Corp. 2,10-K,2016-03-28,0001213900-16-011905,xelaw
2016-03-07,1620280,"COMMUNICATIONS SALES & LEASING, INC.",10-K,2016-03-07,0001564590-16-014126,unit
2016-03-23,1620305,COMM 2014-CCRE20 Mortgage Trust,10-K,2016-03-23,0001056404-16-003556,
2016-03-30,1620346,Volkswagen Auto Loan Enhanced Trust 2014-2,10-K,2016-03-30,0001193125-16-523438,
2016-03-21,1620393,"NexPoint Residential Trust, Inc.",10-K,2016-03-21,0001564590-16-015074,nxrt
