filing_date,cik,company_name,form_type,filing_date,accession,ticker
2018-03-09,1610682,USD Partners LP,10-K,2018-03-09,0001610682-18-000054,usdp
2018-03-23,1610796,JPMBB Commercial Mortgage Securities Trust 2014-C21,10-K,2018-03-23,0001056404-18-001718,
2018-03-12,1610853,"HELIUS MEDICAL TECHNOLOGIES, INC.",10-K,2018-03-12,0001564590-18-005321,hsdtw
2018-02-22,1610911,"Washington Prime Group, L.P.",10-K,2018-02-22,0001594686-18-000009,
2018-03-22,1610931,Ford Credit Auto Owner Trust 2014-B,10-K,2018-03-22,0001610931-18-000008,
2018-02-28,1610950,"Syneos Health, Inc.",10-K,2018-02-28,0001610950-18-000006,synh
2018-03-29,1611110,MEDLEY MANAGEMENT INC.,10-K,2018-03-29,0001611110-18-000006,mdly
2018-03-28,1611277,"Helix TCS, Inc.",10-K,2018-03-28,0001213900-18-003595,
2018-02-14,1611547,Urban Edge Properties,10-K,2018-02-14,0001611547-18-000009,ue
2018-03-07,1611647,"Freshpet, Inc.",10-K,2018-03-07,0001564590-18-004715,frpt
2018-02-28,1611702,OM Asset Management plc,10-K,2018-02-28,0001611702-18-000025,
2018-02-09,1611983,Liberty Broadband Corp,10-K,2018-02-09,0001558370-18-000569,lbrdp
2018-03-19,1612126,COMM 2014-UBS4 Mortgage Trust,10-K,2018-03-19,0001020242-18-000052,
2018-03-30,1612518,Citigroup Commercial Mortgage Trust 2014-GC23,10-K,2018-03-30,0001193125-18-103157,
2018-03-09,1612630,JOINT Corp,10-K,2018-03-09,0001171843-18-001818,jynt
2018-03-08,1612720,NextDecade Corp.,10-K,2018-03-08,0001558370-18-001737,nextw
2018-03-19,1612841,COMM 2014-CCRE19 Mortgage Trust,10-K,2018-03-19,0001056404-18-001471,
2018-02-26,1613489,"Lockbox Link, Inc.",10-K,2018-02-26,0001078782-18-000228,
2018-03-15,1613685,TRENDMAKER INC. LTD.,10-K,2018-03-15,0001477932-18-001314,tmin
2018-03-30,1613762,Navient Student Loan Trust 2014-2,10-K,2018-03-30,0001140361-18-016123,
2018-03-30,1613763,Navient Student Loan Trust 2014-3,10-K,2018-03-30,0001140361-18-016124,
2018-03-30,1613764,Navient Student Loan Trust 2014-4,10-K,2018-03-30,0001140361-18-016125,
2018-03-30,1613765,Navient Student Loan Trust 2014-5,10-K,2018-03-30,0001140361-18-016126,
2018-03-30,1613766,Navient Student Loan Trust 2014-6,10-K,2018-03-30,0001140361-18-016127,
2018-03-30,1613767,Navient Student Loan Trust 2014-7,10-K,2018-03-30,0001140361-18-016128,
2018-02-22,1613859,"PRA Health Sciences, Inc.",10-K,2018-02-22,0001628280-18-002026,prah
2018-03-23,1614033,JPMBB Commercial Mortgage Securities Trust 2014-C22,10-K,2018-03-23,0001056404-18-001729,
2018-01-03,1614106,"American Renaissance Capital, Inc.",10-K,2018-01-03,0001614106-18-000003,
2018-03-29,1614173,"SIGULER GUFF SMALL BUSINESS CREDIT OPPORTUNITIES FUND, INC",10-K,2018-03-29,0001140361-18-015946,
2018-03-16,1614178,"Yext, Inc.",10-K,2018-03-16,0001614178-18-000095,yext
2018-03-19,1614184,Cadence Bancorporation,10-K,2018-03-19,0001564590-18-006217,cade
2018-02-15,1614466,Kibush Capital Corp,10-K,2018-02-15,0001493152-18-002246,dlcr
2018-03-29,1614502,"Resource Income Opportunity REIT, Inc.",10-K,2018-03-29,0001614502-18-000004,
2018-03-08,1614806,Great Ajax Corp.,10-K,2018-03-08,0001628280-18-002906,ajxa
2018-03-30,1614976,"Cole Office & Industrial REIT (CCIT III), Inc.",10-K,2018-03-30,0001614976-18-000023,
2018-03-09,1615165,"Veritone, Inc.",10-K,2018-03-09,0001193125-18-077593,veri
2018-03-07,1615219,"Flex Pharma, Inc.",10-K,2018-03-07,0001615219-18-000018,slrx
2018-02-15,1615346,Landmark Infrastructure Partners LP,10-K,2018-02-15,0001564590-18-002157,lmrkp
2018-02-28,1615418,Beneficial Bancorp Inc.,10-K,2018-02-28,0001104659-18-013417,
2018-03-01,1615817,"C&J Energy Services, Inc.",10-K,2018-03-01,0001628280-18-002585,
2018-02-27,1616000,"Xenia Hotels & Resorts, Inc.",10-K,2018-02-27,0001616000-18-000044,xhr
2018-03-02,1616093,Wells Fargo Real Estate Investment Corp.,10-K,2018-03-02,0001616093-18-000006,
2018-03-30,1616280,California Republic Auto Receivables Trust 2014-3,10-K,2018-03-30,0001193125-18-102315,
2018-02-21,1616314,"MedEquities Realty Trust, Inc.",10-K,2018-02-21,0001564590-18-002682,mrt
2018-03-13,1616543,"Senseonics Holdings, Inc.",10-K,2018-03-13,0001558370-18-001999,sens
2018-03-22,1616666,WFRBS Commercial Mortgage Trust 2014-C22,10-K,2018-03-22,0001056404-18-001664,
2018-02-26,1616707,Wayfair Inc.,10-K,2018-02-26,0001616707-18-000087,w
2018-02-22,1616862,Axalta Coating Systems Ltd.,10-K,2018-02-22,0001616862-18-000010,axta
2018-03-30,1616997,Santander Drive Auto Receivables Trust 2014-4,10-K,2018-03-30,0001193125-18-102395,
2018-03-27,1617166,AmeriCredit Automobile Receivables Trust 2014-3,10-K,2018-03-27,0001193125-18-097034,
2018-03-15,1617227,"J. Alexander's Holdings, Inc.",10-K,2018-03-15,0001564590-18-005748,jax
2018-03-13,1617291,MB Bancorp Inc,10-K,2018-03-13,0001144204-18-014314,mbcq
2018-01-03,1617351,LEPOTA INC,10-K,2018-01-03,0001617351-18-000002,mytg
2018-03-01,1617406,Park Hotels & Resorts Inc.,10-K,2018-03-01,0001564590-18-004101,pk
2018-03-28,1617626,Capital Auto Receivables Asset Trust 2014-3,10-K,2018-03-28,0001617626-18-000012,
2018-02-15,1617640,"ZILLOW GROUP, INC.",10-K,2018-02-15,0001193125-18-046862,z
2018-03-08,1617669,"Unique Fabricating, Inc.",10-K,2018-03-08,0001617669-18-000012,ufab
2018-03-02,1617896,Corporate Capital Trust II,10-K,2018-03-02,0001564590-18-004249,
2018-03-19,1617898,KLX Inc.,10-K,2018-03-19,0001558370-18-002253,
2018-03-26,1617957,GS Mortgage Securities Trust 2014-GC24,10-K,2018-03-26,0001056404-18-001805,
2018-03-20,1617959,COMM 2014-UBS5 Mortgage Trust,10-K,2018-03-20,0001056404-18-001541,
2018-03-01,1617977,"Habit Restaurants, Inc.",10-K,2018-03-01,0001564590-18-004037,
2018-03-22,1618150,JPMBB Commercial Mortgage Securities Trust 2014-C23,10-K,2018-03-22,0001056404-18-001703,
2018-02-27,1618563,National Storage Affiliates Trust,10-K,2018-02-27,0001618563-18-000015,nsa-pa
2018-03-14,1618694,GUGGENHEIM CREDIT INCOME FUND 2016 T,10-K,2018-03-14,0001618694-18-000010,
2018-03-14,1618696,GUGGENHEIM CREDIT INCOME FUND - I,10-K,2018-03-14,0001618696-18-000015,
2018-03-13,1618697,GUGGENHEIM CREDIT INCOME FUND,10-K,2018-03-13,0001618697-18-000011,
2018-03-22,1618713,WFRBS Commercial Mortgage Trust 2014-C23,10-K,2018-03-22,0001056404-18-001626,
2018-02-23,1618755,Restaurant Brands International Limited Partnership,10-K,2018-02-23,0001618755-18-000007,rstrf
2018-02-23,1618756,Restaurant Brands International Inc.,10-K,2018-02-23,0001618756-18-000007,qsr
2018-02-26,1618835,"Evofem Biosciences, Inc.",10-K,2018-02-26,0001564590-18-003259,evfm
2018-03-30,1619087,SteadyMed Ltd.,10-K,2018-03-30,0001047469-18-002396,stdy
2018-02-28,1619250,Valeritas Holdings Inc.,10-K,2018-02-28,0001628280-18-002533,
2018-03-12,1619312,Lightstone Real Estate Income Trust Inc.,10-K,2018-03-12,0001144204-18-014165,
2018-03-28,1619346,Fifth Third Auto Trust 2014-3,10-K,2018-03-28,0001193125-18-099266,
2018-03-28,1619406,Ally Auto Receivables Trust 2014-2,10-K,2018-03-28,0001619406-18-000010,
2018-03-19,1619511,COMM 2014-LC17 Mortgage Trust,10-K,2018-03-19,0001056404-18-001458,
2018-01-30,1619551,Origo Acquisition Corp,10-K,2018-01-30,0001615774-18-000681,
2018-03-30,1619616,Citigroup Commercial Mortgage Trust 2014-GC25,10-K,2018-03-30,0001193125-18-103158,
2018-03-13,1619739,Hess Midstream Partners LP,10-K,2018-03-13,0001564590-18-005372,
2018-01-12,1619870,"National Art Exchange, Inc.",10-K,2018-01-12,0001213900-18-000415,
2018-02-21,1619954,"Inovalon Holdings, Inc.",10-K,2018-02-21,0001619954-18-000022,inov
2018-03-16,1620179,"Exela Technologies, Inc.",10-K,2018-03-16,0001047469-18-001782,xelaw
2018-03-01,1620280,Uniti Group Inc.,10-K,2018-03-01,0001564590-18-004145,unit
2018-03-19,1620305,COMM 2014-CCRE20 Mortgage Trust,10-K,2018-03-19,0001056404-18-001449,
2018-03-30,1620346,Volkswagen Auto Loan Enhanced Trust 2014-2,10-K,2018-03-30,0001193125-18-102939,
2018-02-15,1620393,"NexPoint Residential Trust, Inc.",10-K,2018-02-15,0001564590-18-002112,nxrt
2018-03-01,1620459,"James River Group Holdings, Ltd.",10-K,2018-03-01,0001628280-18-002654,jrvr
2018-02-26,1620533,Shake Shack Inc.,10-K,2018-02-26,0001620533-18-000015,shak
2018-02-16,1620602,Warner Chilcott Ltd,10-K,2018-02-16,0001564590-18-002345,
2018-02-15,1620928,Rice Midstream Partners LP,10-K,2018-02-15,0001620928-18-000005,
2018-03-28,1621121,Toyota Auto Receivables 2014-C Owner Trust,10-K,2018-03-28,0000929638-18-000400,
2018-03-27,1621130,BMW Vehicle Owner Trust 2014-A,10-K,2018-03-27,0000929638-18-000381,
2018-03-15,1621227,Adaptimmune Therapeutics PLC,10-K,2018-03-15,0001104659-18-017694,adap
2018-03-20,1621368,COMM 2014-UBS6 Mortgage Trust,10-K,2018-03-20,0001056404-18-001509,
2018-03-23,1621379,JPMBB Commercial Mortgage Securities Trust 2014-C24,10-K,2018-03-23,0001056404-18-001737,
2018-02-28,1621434,"Black Stone Minerals, L.P.",10-K,2018-02-28,0001628280-18-002529,bsm
2018-03-12,1621443,"Zynerba Pharmaceuticals, Inc.",10-K,2018-03-12,0001558370-18-001906,zyne
2018-03-22,1621466,WFRBS Commercial Mortgage Trust 2014-C24,10-K,2018-03-22,0001056404-18-001707,
2018-02-14,1621563,"Summit Materials, Inc.",10-K,2018-02-14,0001558370-18-000708,sum
2018-03-27,1621640,CNH Equipment Trust 2014-C,10-K,2018-03-27,0001104659-18-020329,
2018-03-15,1621832,"Aqua Metals, Inc.",10-K,2018-03-15,0001615774-18-001909,aqms
2018-03-30,1622117,Santander Drive Auto Receivables Trust 2014-5,10-K,2018-03-30,0001193125-18-102403,
2018-03-01,1622194,"Easterly Government Properties, Inc.",10-K,2018-03-01,0001564590-18-004044,dea
2018-03-02,1622353,"Jernigan Capital, Inc.",10-K,2018-03-02,0001622353-18-000006,
2018-03-22,1622413,JPMBB Commercial Mortgage Securities Trust 2014-C25,10-K,2018-03-22,0001056404-18-001713,
2018-03-29,1622764,World Omni Auto Receivables Trust 2014-B,10-K,2018-03-29,0001144204-18-017918,
2018-03-23,1622765,GS Mortgage Securities Trust 2014-GC26,10-K,2018-03-23,0001019965-18-000075,
2018-03-30,1622822,"Propel Media, Inc.",10-K,2018-03-30,0001213900-18-003699,
2018-03-27,1622879,"Medicine Man Technologies, Inc.",10-K,2018-03-27,0001683168-18-000768,shwz
2018-01-16,1622996,"ACRO BIOMEDICAL CO., LTD.",10-K,2018-01-16,0001640334-18-000094,acbm
2018-03-30,1623016,"CannaMED Enterprises, Inc.",10-K,2018-03-30,0001437749-18-005892,
2018-03-30,1623518,Navient Student Loan Trust 2014-8,10-K,2018-03-30,0001140361-18-016129,
2018-03-01,1623613,Mylan N.V.,10-K,2018-03-01,0001623613-18-000010,
2018-03-22,1623838,WFRBS Commercial Mortgage Trust 2014-C25,10-K,2018-03-22,0001056404-18-001628,
2018-02-13,1623925,Antero Midstream GP LP,10-K,2018-02-13,0001558370-18-000644,am
2018-03-21,1624322,"Business First Bancshares, Inc.",10-K,2018-03-21,0001437749-18-005111,bfst
2018-03-14,1624326,PAVmed Inc.,10-K,2018-03-14,0001493152-18-003367,pavmz
2018-03-27,1624658,"Allena Pharmaceuticals, Inc.",10-K,2018-03-27,0001564590-18-006811,alna
2018-02-27,1624826,MPM Holdings Inc.,10-K,2018-02-27,0001405041-18-000004,
2018-03-27,1624831,AmeriCredit Automobile Receivables Trust 2014-4,10-K,2018-03-27,0001193125-18-097065,
2018-03-16,1625101,"Pulse Biosciences, Inc.",10-K,2018-03-16,0001625101-18-000012,plse
2018-03-23,1625123,JPMBB Commercial Mortgage Securities Trust 2014-C26,10-K,2018-03-23,0001056404-18-001733,
2018-03-22,1625425,Ford Credit Auto Owner Trust 2014-C,10-K,2018-03-22,0001625425-18-000006,
2018-03-19,1625426,COMM 2014-CCRE21 Mortgage Trust,10-K,2018-03-19,0001056404-18-001470,
2018-03-30,1625584,Till Capital Ltd.,10-K,2018-03-30,0001171843-18-002374,
2018-03-09,1625941,BLACK CREEK INDUSTRIAL REIT IV Inc.,10-K,2018-03-09,0001625941-18-000008,
2018-02-27,1626115,PJT Partners Inc.,10-K,2018-02-27,0001564590-18-003538,pjt
2018-03-28,1626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,2018-03-28,0001564590-18-006916,alpn
2018-01-16,1626696,Terafox Corp,10-K,2018-01-16,0001551163-18-000004,swgi
2018-03-16,1626878,XBiotech Inc.,10-K,2018-03-16,0001171843-18-002043,xbit
2018-03-30,1626937,California Republic Auto Receivables Trust 2014-4,10-K,2018-03-30,0001193125-18-102325,
2018-03-22,1626941,Wells Fargo Commercial Mortgage Trust 2014-LC18,10-K,2018-03-22,0001056404-18-001708,
2018-03-01,1626971,"Corvus Pharmaceuticals, Inc.",10-K,2018-03-01,0001047469-18-001209,crvs
2018-02-23,1627014,"Black Knight, Inc.",10-K,2018-02-23,0001627014-18-000016,bki
2018-03-28,1627213,Ally Auto Receivables Trust 2014-3,10-K,2018-03-28,0001627213-18-000010,
2018-02-16,1627223,Chemours Co,10-K,2018-02-16,0001564590-18-002325,cc
2018-02-13,1627469,"Photozou Holdings, Inc.",10-K,2018-02-13,0001599916-18-000034,ptzh
2018-03-09,1627487,"Fogo de Chao, Inc.",10-K,2018-03-09,0001564590-18-005016,
2018-02-13,1627554,Quest Management Inc,10-K,2018-02-13,0001477932-18-000811,qsmg
2018-03-29,1627811,IEG Holdings Corp,10-K,2018-03-29,0001493152-18-004121,
2018-03-19,1627857,"Sailpoint Technologies Holdings, Inc.",10-K,2018-03-19,0001564590-18-006197,sail
2018-02-28,1628063,Seritage Growth Properties,10-K,2018-02-28,0001564590-18-003848,srg-pa
2018-03-20,1628104,"TeleHealthCare, Inc.",10-K,2018-03-20,0001140361-18-014328,xspt
2018-03-19,1628112,COMM 2015-LC19 Mortgage Trust,10-K,2018-03-19,0001056404-18-001402,
2018-03-19,1628468,HUI YING FINANCIAL HOLDINGS Corp,10-K,2018-03-19,0001615774-18-001975,
2018-03-09,1628738,"Audentes Therapeutics, Inc.",10-K,2018-03-09,0001564590-18-005154,
2018-03-01,1628908,"Evolent Health, Inc.",10-K,2018-03-01,0001628908-18-000015,evh
2018-03-28,1629019,Merchants Bancorp,10-K,2018-03-28,0001558370-18-002483,mbino
2018-02-27,1629137,"Global Blood Therapeutics, Inc.",10-K,2018-02-27,0001193125-18-060818,gbt
2018-02-14,1629702,"China Crawfish, Ltd.",10-K,2018-02-14,0001079974-18-000066,ltco
2018-03-30,1629716,Citigroup Commercial Mortgage Trust 2015-GC27,10-K,2018-03-30,0001193125-18-103002,
2018-03-26,1629958,Harley-Davidson Motorcycle Trust 2015-1,10-K,2018-03-26,0001628280-18-003555,
2018-03-22,1629978,Hyundai Auto Receivables Trust 2015-A,10-K,2018-03-22,0001144204-18-016395,
2018-02-12,1630031,Brixmor Operating Partnership LP,10-K,2018-02-12,0001581068-18-000008,
2018-03-08,1630132,"Bojangles', Inc.",10-K,2018-03-08,0001193125-18-073807,boja
2018-03-13,1630212,Avalon Globocare Corp.,10-K,2018-03-13,0001615774-18-001839,avco
2018-03-27,1630372,AmeriCredit Automobile Receivables Trust 2015-1,10-K,2018-03-27,0001193125-18-097067,
2018-02-20,1630430,GAIN CITIES LTD,10-K,2018-02-20,0001640334-18-000369,
2018-02-26,1630472,"TPG RE Finance Trust, Inc.",10-K,2018-02-26,0001564590-18-003266,trtx-pc
2018-03-23,1630477,GS Mortgage Securities Trust 2015-GC28,10-K,2018-03-23,0001056404-18-001746,
2018-03-21,1630513,Wells Fargo Commercial Mortgage Trust 2015-C26,10-K,2018-03-21,0001056404-18-001568,
2018-03-22,1630690,JPMBB Commercial Mortgage Securities Trust 2015-C27,10-K,2018-03-22,0001056404-18-001689,
2018-03-01,1630805,"Babcock & Wilcox Enterprises, Inc.",10-K,2018-03-01,0001630805-18-000016,bwsn
2018-03-28,1630924,Capital Auto Receivables Asset Trust 2015-1,10-K,2018-03-28,0001630924-18-000010,
2018-03-12,1631256,"KBS Growth & Income REIT, Inc.",10-K,2018-03-12,0001631256-18-000014,kbsg
2018-02-22,1631569,Community Healthcare Trust Inc,10-K,2018-02-22,0001631569-18-000009,chct
2018-03-12,1631574,Wave Life Sciences Ltd.,10-K,2018-03-12,0001564590-18-005308,wve
2018-02-28,1631596,KKR Real Estate Finance Trust Inc.,10-K,2018-02-28,0001631596-18-000003,kref-pa
2018-02-20,1631650,"Aimmune Therapeutics, Inc.",10-K,2018-02-20,0001564590-18-002466,
2018-03-27,1632028,CNH Equipment Trust 2015-A,10-K,2018-03-27,0001104659-18-020330,
2018-03-28,1632081,"HOMETOWN INTERNATIONAL, INC.",10-K,2018-03-28,0001615774-18-002163,hwin
2018-03-30,1632092,Santander Drive Auto Receivables Trust 2015-1,10-K,2018-03-30,0001193125-18-102490,
2018-03-01,1632127,"Cable One, Inc.",10-K,2018-03-01,0001437749-18-003668,cabo
2018-03-29,1632275,CAT9 Group Inc.,10-K,2018-03-29,0001262463-18-000078,catn
2018-03-30,1632323,Bang Holdings Corp.,10-K,2018-03-30,0001615774-18-002239,bxng
2018-03-16,1632814,COMM 2015-DC1 Mortgage Trust,10-K,2018-03-16,0001056404-18-001393,
2018-02-15,1632933,"EQT GP Holdings, LP",10-K,2018-02-15,0001632933-18-000008,eqgp
2018-03-08,1632970,"Griffin-American Healthcare REIT IV, Inc.",10-K,2018-03-08,0001632970-18-000035,
2018-03-30,1633023,Navient Student Loan Trust 2015-1,10-K,2018-03-30,0001140361-18-016130,
2018-03-23,1633336,"Crescent Capital BDC, Inc.",10-K,2018-03-23,0001193125-18-094363,ccap
2018-03-21,1633533,Wells Fargo Commercial Mortgage Trust 2015-C27,10-K,2018-03-21,0001056404-18-001581,
2018-02-13,1633651,"Tallgrass Energy GP, LP",10-K,2018-02-13,0001633651-18-000018,
2018-03-16,1633858,Audax Credit BDC Inc.,10-K,2018-03-16,0001144204-18-015281,
2018-02-07,1633917,"PayPal Holdings, Inc.",10-K,2018-02-07,0001633917-18-000029,pypl
2018-02-27,1633931,TopBuild Corp,10-K,2018-02-27,0001558370-18-001168,bld
2018-03-30,1633933,California Republic Auto Receivables Trust 2015-1,10-K,2018-03-30,0001193125-18-102337,
2018-03-28,1634121,Toyota Auto Receivables 2015-A Owner Trust,10-K,2018-03-28,0000929638-18-000402,
2018-03-20,1634172,CSAIL 2015-C1 Commercial Mortgage Trust,10-K,2018-03-20,0001056404-18-001542,
2018-02-28,1634291,"iHealthcare, Inc.",10-K,2018-02-28,0001599916-18-000046,
2018-01-02,1634293,"Exceed World, Inc.",10-K,2018-01-02,0001599916-18-000002,exdw
2018-03-29,1634303,World Omni Auto Receivables Trust 2015-A,10-K,2018-03-29,0001144204-18-017928,
2018-03-12,1634432,Strongbridge Biopharma plc,10-K,2018-03-12,0001558370-18-001865,sbbp
2018-03-29,1634447,Jensyn Acquisition Corp.,10-K,2018-03-29,0001493152-18-004171,isun
2018-03-20,1634452,AB Private Credit Investors Corp,10-K,2018-03-20,0001193125-18-089241,
2018-03-20,1634976,COMM 2015-CCRE22 Mortgage Trust,10-K,2018-03-20,0001020242-18-000068,
2018-03-26,1634997,"Avangrid, Inc.",10-K,2018-03-26,0001564590-18-006767,agr
2018-01-26,1635139,John Deere Owner Trust 2015,10-K,2018-01-26,0001104659-18-004135,
2018-03-02,1635261,MSB FINANCIAL CORP,10-K,2018-03-02,0001635261-18-000007,
2018-03-15,1635282,"Rimini Street, Inc.",10-K,2018-03-15,0001144204-18-014946,rmniw
2018-03-30,1635484,Cincinnati Bancorp,10-K,2018-03-30,0001144204-18-018148,
2018-03-20,1635569,Wells Fargo Commercial Mortgage Trust 2015-LC20,10-K,2018-03-20,0001056404-18-001492,
2018-02-05,1635581,8point3 Energy Partners LP,10-K,2018-02-05,0001628280-18-001014,
2018-02-14,1635650,Green Plains Partners LP,10-K,2018-02-14,0001635650-18-000004,gpp
2018-02-28,1635718,"Gannett Co., Inc.",10-K,2018-02-28,0001635718-18-000006,
2018-03-15,1635840,"Provident Bancorp, Inc.",10-K,2018-03-15,0001571049-18-000180,
2018-02-28,1635881,Exterran Corp,10-K,2018-02-28,0001635881-18-000012,extn
2018-03-01,1635984,"National Western Life Group, Inc.",10-K,2018-03-01,0001635984-18-000004,nwli
2018-02-23,1636222,Wingstop Inc.,10-K,2018-02-23,0001636222-18-000015,wing
2018-03-13,1636282,"Aeglea BioTherapeutics, Inc.",10-K,2018-03-13,0001564590-18-005404,agle
2018-03-15,1636286,People's Utah Bancorp,10-K,2018-03-15,0001564590-18-005861,alta
2018-02-20,1636315,"Kite Realty Group, L.P.",10-K,2018-02-20,0001286043-18-000020,
2018-03-30,1636459,Navient Student Loan Trust 2015-2,10-K,2018-03-30,0001140361-18-016131,
2018-03-22,1636498,Ford Credit Auto Owner Trust 2015-A,10-K,2018-03-22,0001636498-18-000006,
2018-03-29,1636651,Ovid Therapeutics Inc.,10-K,2018-03-29,0001564590-18-007152,ovid
2018-03-29,1636708,Citigroup Commercial Mortgage Trust 2015-GC29,10-K,2018-03-29,0001193125-18-101885,
2018-03-20,1637008,JPMBB Commercial Mortgage Securities Trust 2015-C28,10-K,2018-03-20,0001056404-18-001511,
2018-03-01,1637207,"Planet Fitness, Inc.",10-K,2018-03-01,0001564590-18-004109,plnt
2018-02-08,1637242,STRONG SOLUTIONS INC.,10-K,2018-02-08,0001607062-18-000051,
2018-03-09,1637417,FS Investment Corp IV,10-K,2018-03-09,0001144204-18-013896,
2018-02-16,1637459,Kraft Heinz Co,10-K,2018-02-16,0001637459-18-000015,khc
2018-02-16,1637558,CONSOL Coal Resources LP,10-K,2018-02-16,0001637558-18-000006,
2018-03-01,1637655,Horizon Global Corp,10-K,2018-03-01,0001637655-18-000011,hzn
2018-03-01,1637757,NRG YIELD LLC,10-K,2018-03-01,0001637757-18-000004,
2018-03-02,1637761,SeaSpine Holdings Corp,10-K,2018-03-02,0001637761-18-000034,spne
2018-03-09,1637880,"Tri-State Generation & Transmission Association, Inc.",10-K,2018-03-09,0001558370-18-001771,
2018-02-28,1637913,Milacron Holdings Corp.,10-K,2018-02-28,0001637913-18-000004,
2018-03-22,1637969,"Entergy New Orleans Storm Recovery Funding I, L.L.C.",10-K,2018-03-22,0000065984-18-000107,
2018-03-20,1638227,Wells Fargo Commercial Mortgage Trust 2015-NXS1,10-K,2018-03-20,0001056404-18-001493,
2018-03-20,1638287,Gemphire Therapeutics Inc.,10-K,2018-03-20,0001558370-18-002275,nrbo
2018-03-27,1638448,AmeriCredit Automobile Receivables Trust 2015-2,10-K,2018-03-27,0001193125-18-097066,
2018-03-22,1638449,Hyundai Auto Receivables Trust 2015-B,10-K,2018-03-22,0001144204-18-016397,
2018-03-30,1638606,Santander Drive Auto Receivables Trust 2015-2,10-K,2018-03-30,0001193125-18-102454,
2018-03-16,1638833,"Surgery Partners, Inc.",10-K,2018-03-16,0001638833-18-000004,sgry
2018-03-29,1638911,UAS Drone Corp.,10-K,2018-03-29,0001548123-18-000038,usdr
2018-03-20,1638933,Wells Fargo Commercial Mortgage Trust 2015-C28,10-K,2018-03-20,0001056404-18-001494,
2018-02-23,1639315,OHI Healthcare Properties Limited Partnership,10-K,2018-02-23,0001144204-18-010511,
2018-03-20,1639353,CSAIL 2015-C2 Commercial Mortgage Trust,10-K,2018-03-20,0001056404-18-001556,
2018-01-31,1639669,Electrum Special Acquisition Corp,10-K,2018-01-31,0001144204-18-004785,
2018-02-28,1639691,LivaNova PLC,10-K,2018-02-28,0001639691-18-000016,livn
2018-03-27,1639694,GS Mortgage Securities Trust 2015-GC30,10-K,2018-03-27,0001019965-18-000096,
2018-03-22,1639874,"Tech Central, Inc.",10-K,2018-03-22,0001079973-18-000189,tchc
2018-03-16,1640052,COMM 2015-CCRE23 Mortgage Trust,10-K,2018-03-16,0001056404-18-001382,
2018-03-14,1640266,"Voyager Therapeutics, Inc.",10-K,2018-03-14,0001558370-18-002038,vygr
2018-03-08,1640455,"Jounce Therapeutics, Inc.",10-K,2018-03-08,0001640455-18-000030,jnce
2018-03-26,1640513,Harley-Davidson Motorcycle Trust 2015-2,10-K,2018-03-26,0001628280-18-003556,
2018-03-15,1640584,JPMBB Commercial Mortgage Securities Trust 2015-C29,10-K,2018-03-15,0001056404-18-001380,
2018-03-27,1640770,CNH Equipment Trust 2015-B,10-K,2018-03-27,0001104659-18-020331,
2018-03-27,1640982,"ATEL 17, LLC",10-K,2018-03-27,0001144204-18-016967,
2018-03-16,1641197,Easterly Acquisition Corp.,10-K,2018-03-16,0001144204-18-015356,
2018-02-27,1641489,vTv Therapeutics Inc.,10-K,2018-02-27,0001564590-18-003515,vtvt
2018-03-20,1641601,River Financial Corp,10-K,2018-03-20,0001564590-18-006290,rvrf
2018-03-13,1641614,CPI Card Group Inc.,10-K,2018-03-13,0001558370-18-001943,pmts
2018-03-30,1641623,Navient Student Loan Trust 2015-3,10-K,2018-03-30,0001140361-18-016132,
2018-03-30,1641631,"AIT Therapeutics, Inc.",10-K,2018-03-30,0001178913-18-001051,xair
2018-03-16,1641640,Nabriva Therapeutics plc,10-K,2018-03-16,0001047469-18-001768,nbrv
2018-03-28,1641832,Capital Auto Receivables Asset Trust 2015-2,10-K,2018-03-28,0001641832-18-000010,
2018-02-06,1641991,"SPX FLOW, Inc.",10-K,2018-02-06,0001641991-18-000004,flow
2018-03-09,1642081,"Allegiance Bancshares, Inc.",10-K,2018-03-09,0001642081-18-000031,abtx
2018-03-09,1642122,"Associated Capital Group, Inc.",10-K,2018-03-09,0001140361-18-012653,ac
2018-02-27,1642375,"Guardion Health Sciences, Inc.",10-K,2018-02-27,0001144204-18-011242,ghsi
2018-03-22,1642435,Ford Credit Auto Owner Trust 2015-B,10-K,2018-03-22,0001642435-18-000009,
2018-03-16,1642453,"Daseke, Inc.",10-K,2018-03-16,0001558370-18-002217,dskew
2018-03-28,1642673,Toyota Auto Receivables 2015-B Owner Trust,10-K,2018-03-28,0000929638-18-000404,
2018-03-16,1642862,"Venture Lending & Leasing VIII, Inc.",10-K,2018-03-16,0001642862-18-000002,
2018-03-30,1643102,California Republic Auto Receivables Trust 2015-2,10-K,2018-03-30,0001193125-18-102348,
2018-03-09,1643194,"DD's Deluxe Rod Holder, Inc.",10-K,2018-03-09,0001643194-18-000006,ddlx
2018-03-30,1643202,SANTANDER DRIVE AUTO RECEIVABLES TRUST 2015-3,10-K,2018-03-30,0001193125-18-102462,
2018-03-20,1643293,COMM 2015-LC21 Mortgage Trust,10-K,2018-03-20,0001020242-18-000070,
2018-03-26,1643301,Cure Pharmaceutical Holding Corp.,10-K,2018-03-26,0001477932-18-001445,curr
2018-03-15,1643508,Huntington Auto Trust 2015-1,10-K,2018-03-15,0001643508-18-000006,
