filing_date,cik,company_name,form_type,filing_date,accession,ticker
2020-03-25,1612124,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C17,10-K,2020-03-25,0001564590-20-012850,
2020-03-19,1612126,COMM 2014-UBS4 Mortgage Trust,10-K,2020-03-19,0001020242-20-000048,
2020-03-30,1612518,Citigroup Commercial Mortgage Trust 2014-GC23,10-K,2020-03-30,0001564590-20-014024,
2020-03-06,1612630,JOINT Corp,10-K,2020-03-06,0001628280-20-003113,jynt
2020-03-03,1612720,NextDecade Corp.,10-K,2020-03-03,0001437749-20-004261,nextw
2020-03-17,1612841,COMM 2014-CCRE19 Mortgage Trust,10-K,2020-03-17,0001056404-20-002354,
2020-03-30,1613762,Navient Student Loan Trust 2014-2,10-K,2020-03-30,0001140361-20-007352,
2020-03-30,1613763,Navient Student Loan Trust 2014-3,10-K,2020-03-30,0001140361-20-007353,
2020-03-30,1613764,Navient Student Loan Trust 2014-4,10-K,2020-03-30,0001140361-20-007354,
2020-03-30,1613765,Navient Student Loan Trust 2014-5,10-K,2020-03-30,0001140361-20-007355,
2020-03-30,1613766,Navient Student Loan Trust 2014-6,10-K,2020-03-30,0001140361-20-007356,
2020-03-30,1613767,Navient Student Loan Trust 2014-7,10-K,2020-03-30,0001140361-20-007357,
2020-02-21,1613859,"PRA Health Sciences, Inc.",10-K,2020-02-21,0001613859-20-000007,prah
2020-03-16,1614033,JPMBB Commercial Mortgage Securities Trust 2014-C22,10-K,2020-03-16,0001056404-20-002261,
2020-03-20,1614178,"Yext, Inc.",10-K,2020-03-20,0001614178-20-000078,yext
2020-02-28,1614184,Cadence Bancorporation,10-K,2020-02-28,0001564590-20-007741,cade
2020-03-16,1614466,Kibush Capital Corp,10-K,2020-03-16,0001493152-20-004031,dlcr
2020-01-23,1614556,Star Alliance International Corp.,10-K,2020-01-23,0001683168-20-000239,stal
2020-03-04,1614806,Great Ajax Corp.,10-K,2020-03-04,0001628280-20-002804,ajxa
2020-03-30,1614976,"Cole Office & Industrial REIT (CCIT III), Inc.",10-K,2020-03-30,0001614976-20-000007,
2020-03-30,1615063,"Inspired Entertainment, Inc.",10-K,2020-03-30,0001213900-20-007980,insew
2020-03-11,1615165,"Veritone, Inc.",10-K,2020-03-11,0001564590-20-010119,veri
2020-03-23,1615219,"Salarius Pharmaceuticals, Inc.",10-K,2020-03-23,0001615219-20-000014,slrx
2020-03-30,1615222,"Moody National REIT II, Inc.",10-K,2020-03-30,0001387131-20-003412,
2020-02-27,1615346,Landmark Infrastructure Partners LP,10-K,2020-02-27,0001564590-20-007036,lmrkp
2020-03-30,1615999,Kannalife Inc,10-K,2020-03-30,0001607062-20-000083,nptx
2020-02-25,1616000,"Xenia Hotels & Resorts, Inc.",10-K,2020-02-25,0001616000-20-000023,xhr
2020-03-16,1616543,"Senseonics Holdings, Inc.",10-K,2020-03-16,0001558370-20-002758,sens
2020-03-17,1616666,WFRBS Commercial Mortgage Trust 2014-C22,10-K,2020-03-17,0001056404-20-002356,
2020-02-28,1616707,Wayfair Inc.,10-K,2020-02-28,0001616707-20-000025,w
2020-03-18,1616736,Alpha Investment Inc.,10-K,2020-03-18,0001515971-20-000042,alpc
2020-02-19,1616862,Axalta Coating Systems Ltd.,10-K,2020-02-19,0001616862-20-000012,axta
2020-03-13,1617227,"J. Alexander's Holdings, Inc.",10-K,2020-03-13,0001564590-20-010705,jax
2020-02-27,1617406,Park Hotels & Resorts Inc.,10-K,2020-02-27,0001564590-20-007367,pk
2020-03-30,1617572,StHealth Capital Investment Corp,10-K,2020-03-30,0001387131-20-003456,
2020-02-19,1617640,"ZILLOW GROUP, INC.",10-K,2020-02-19,0001617640-20-000015,z
2020-03-27,1617669,"Unique Fabricating, Inc.",10-K,2020-03-27,0001617669-20-000005,ufab
2020-03-26,1617760,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C18,10-K,2020-03-26,0001019965-20-000103,
2020-03-19,1617957,GS Mortgage Securities Trust 2014-GC24,10-K,2020-03-19,0001056404-20-002579,
2020-03-23,1617959,COMM 2014-UBS5 Mortgage Trust,10-K,2020-03-23,0001056404-20-002759,
2020-03-12,1617977,"Habit Restaurants, Inc.",10-K,2020-03-12,0001564590-20-010442,
2020-03-20,1618150,JPMBB Commercial Mortgage Securities Trust 2014-C23,10-K,2020-03-20,0001056404-20-002619,
2020-02-26,1618563,National Storage Affiliates Trust,10-K,2020-02-26,0001618563-20-000022,nsa-pa
2020-03-13,1618694,GUGGENHEIM CREDIT INCOME FUND 2016 T,10-K,2020-03-13,0001618694-20-000007,
2020-03-13,1618696,GUGGENHEIM CREDIT INCOME FUND 2019,10-K,2020-03-13,0001618696-20-000014,
2020-03-13,1618697,GUGGENHEIM CREDIT INCOME FUND,10-K,2020-03-13,0001618697-20-000008,
2020-03-17,1618713,WFRBS Commercial Mortgage Trust 2014-C23,10-K,2020-03-17,0001056404-20-002353,
2020-02-21,1618755,Restaurant Brands International Limited Partnership,10-K,2020-02-21,0001618755-20-000004,rstrf
2020-02-21,1618756,Restaurant Brands International Inc.,10-K,2020-02-21,0001618756-20-000004,qsr
2020-03-12,1618835,"Evofem Biosciences, Inc.",10-K,2020-03-12,0001618835-20-000047,evfm
2020-03-26,1619312,Lightstone Real Estate Income Trust Inc.,10-K,2020-03-26,0001104659-20-038650,
2020-03-17,1619511,COMM 2014-LC17 Mortgage Trust,10-K,2020-03-17,0001056404-20-002401,
2020-03-30,1619616,Citigroup Commercial Mortgage Trust 2014-GC25,10-K,2020-03-30,0001564590-20-013889,
2020-02-19,1619954,"Inovalon Holdings, Inc.",10-K,2020-02-19,0001619954-20-000026,inov
2020-03-05,1620070,DNA Testing Centers Corp,10-K,2020-03-05,0001477932-20-001058,
2020-03-12,1620280,Uniti Group Inc.,10-K,2020-03-12,0001564590-20-010520,unit
2020-03-23,1620305,COMM 2014-CCRE20 Mortgage Trust,10-K,2020-03-23,0001056404-20-002741,
2020-02-21,1620393,"NexPoint Residential Trust, Inc.",10-K,2020-02-21,0001564590-20-005798,nxrt
2020-02-27,1620459,"James River Group Holdings, Ltd.",10-K,2020-02-27,0001620459-20-000061,jrvr
2020-02-24,1620533,Shake Shack Inc.,10-K,2020-02-24,0001620533-20-000006,shak
2020-02-18,1620602,Warner Chilcott Ltd,10-K,2020-02-18,0001564590-20-005038,
2020-03-10,1621199,UNION BRIDGE HOLDINGS LTD.,10-K,2020-03-10,0001640334-20-000465,ughl
2020-02-27,1621227,Adaptimmune Therapeutics PLC,10-K,2020-02-27,0001558370-20-001571,adap
2020-03-23,1621368,COMM 2014-UBS6 Mortgage Trust,10-K,2020-03-23,0001056404-20-002772,
2020-03-16,1621379,JPMBB Commercial Mortgage Securities Trust 2014-C24,10-K,2020-03-16,0001056404-20-002271,
2020-02-25,1621434,"Black Stone Minerals, L.P.",10-K,2020-02-25,0001628280-20-002208,bsm
2020-03-10,1621443,"Zynerba Pharmaceuticals, Inc.",10-K,2020-03-10,0001558370-20-002280,zyne
2020-03-16,1621466,WFRBS Commercial Mortgage Trust 2014-C24,10-K,2020-03-16,0001056404-20-002291,
2020-02-05,1621563,"Summit Materials, Inc.",10-K,2020-02-05,0001628280-20-001083,sum
2020-03-23,1621672,"Super League Gaming, Inc.",10-K,2020-03-23,0001654954-20-002946,slgg
2020-03-11,1621832,"Aqua Metals, Inc.",10-K,2020-03-11,0001621832-20-000036,aqms
2020-02-25,1622194,"Easterly Government Properties, Inc.",10-K,2020-02-25,0001564590-20-006375,dea
2020-03-26,1622229,Unum Therapeutics Inc.,10-K,2020-03-26,0001564590-20-013188,cogt
2020-01-31,1622231,BOATIM INC.,10-K,2020-01-31,0001640334-20-000176,btim
2020-02-27,1622353,"Jernigan Capital, Inc.",10-K,2020-02-27,0001622353-20-000006,
2020-03-20,1622413,JPMBB Commercial Mortgage Securities Trust 2014-C25,10-K,2020-03-20,0001056404-20-002664,
2020-03-25,1622765,GS Mortgage Securities Trust 2014-GC26,10-K,2020-03-25,0001019965-20-000092,
2020-03-30,1622879,"Medicine Man Technologies, Inc.",10-K,2020-03-30,0001683168-20-001021,shwz
2020-01-07,1622996,"ACRO BIOMEDICAL CO., LTD.",10-K,2020-01-07,0001640334-20-000007,acbm
2020-02-24,1623360,Mirage Energy Corp,10-K,2020-02-24,0001640334-20-000379,mrge
2020-03-30,1623518,Navient Student Loan Trust 2014-8,10-K,2020-03-30,0001140361-20-007358,
2020-03-23,1623526,"Stoke Therapeutics, Inc.",10-K,2020-03-23,0001564590-20-012202,stok
2020-02-28,1623613,Mylan N.V.,10-K,2020-02-28,0001623613-20-000011,
2020-03-19,1623838,WFRBS Commercial Mortgage Trust 2014-C25,10-K,2020-03-19,0001056404-20-002563,
2020-03-27,1623916,Morgan Stanley Bank of America Merrill Lynch Trust 2014-C19,10-K,2020-03-27,0001056404-20-003045,
2020-02-12,1623925,Antero Midstream Corp,10-K,2020-02-12,0001558370-20-000723,am
2020-03-12,1624322,"Business First Bancshares, Inc.",10-K,2020-03-12,0001437749-20-004875,bfst
2020-03-16,1624658,"Allena Pharmaceuticals, Inc.",10-K,2020-03-16,0001564590-20-010991,alna
2020-01-22,1624985,XINDA INTERNATIONAL CORP.,10-K,2020-01-22,0001683168-20-000213,xnda
2020-01-22,1624985,XINDA INTERNATIONAL CORP.,10-K,2020-01-22,0001683168-20-000223,xnda
2020-03-16,1625101,"Pulse Biosciences, Inc.",10-K,2020-03-16,0001625101-20-000011,plse
2020-03-16,1625123,JPMBB Commercial Mortgage Securities Trust 2014-C26,10-K,2020-03-16,0001056404-20-002269,
2020-03-17,1625426,COMM 2014-CCRE21 Mortgage Trust,10-K,2020-03-17,0001056404-20-002344,
2020-03-05,1625941,BLACK CREEK INDUSTRIAL REIT IV Inc.,10-K,2020-03-05,0001625941-20-000021,
2020-02-27,1626115,PJT Partners Inc.,10-K,2020-02-27,0001564590-20-007455,pjt
2020-03-30,1626199,"ALPINE IMMUNE SCIENCES, INC.",10-K,2020-03-30,0001626199-20-000009,alpn
2020-01-03,1626696,STAR WEALTH GROUP INC.,10-K,2020-01-03,0001477932-20-000037,swgi
2020-03-16,1626878,XBiotech Inc.,10-K,2020-03-16,0001171843-20-001761,xbit
2020-03-19,1626941,Wells Fargo Commercial Mortgage Trust 2014-LC18,10-K,2020-03-19,0001056404-20-002525,
2020-03-09,1626971,"Corvus Pharmaceuticals, Inc.",10-K,2020-03-09,0001558370-20-002232,crvs
2020-02-28,1627014,"Black Knight, Inc.",10-K,2020-02-28,0001627014-20-000005,bki
2020-02-14,1627223,Chemours Co,10-K,2020-02-14,0001564590-20-004829,cc
2020-03-09,1627469,"Photozou Holdings, Inc.",10-K,2020-03-09,0001599916-20-000040,ptzh
2020-03-02,1627475,Upwork Inc.,10-K,2020-03-02,0001627475-20-000006,upwk
2020-03-27,1627554,Quest Management Inc,10-K,2020-03-27,0001017386-20-000080,qsmg
2020-02-24,1627857,"Sailpoint Technologies Holdings, Inc.",10-K,2020-02-24,0001564590-20-006045,sail
2020-03-02,1628063,Seritage Growth Properties,10-K,2020-03-02,0001564590-20-008210,srg-pa
2020-03-17,1628112,COMM 2015-LC19 Mortgage Trust,10-K,2020-03-17,0001056404-20-002342,
2020-03-30,1628171,"Revolution Medicines, Inc.",10-K,2020-03-30,0001564590-20-014169,rvmd
2020-02-28,1628369,Cushman & Wakefield plc,10-K,2020-02-28,0001628369-20-000014,cwk
2020-03-02,1628908,"Evolent Health, Inc.",10-K,2020-03-02,0001628908-20-000032,evh
2020-03-16,1629019,Merchants Bancorp,10-K,2020-03-16,0001558370-20-002771,mbino
2020-03-27,1629069,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C20,10-K,2020-03-27,0001056404-20-003215,
2020-02-26,1629137,"Global Blood Therapeutics, Inc.",10-K,2020-02-26,0001193125-20-050084,gbt
2020-03-30,1629716,Citigroup Commercial Mortgage Trust 2015-GC27,10-K,2020-03-30,0001564590-20-013892,
2020-02-10,1630031,Brixmor Operating Partnership LP,10-K,2020-02-10,0001581068-20-000008,
2020-02-19,1630472,"TPG RE Finance Trust, Inc.",10-K,2020-02-19,0001564590-20-005108,trtx-pc
2020-03-26,1630477,GS Mortgage Securities Trust 2015-GC28,10-K,2020-03-26,0001056404-20-003025,
2020-03-19,1630513,Wells Fargo Commercial Mortgage Trust 2015-C26,10-K,2020-03-19,0001056404-20-002553,
2020-03-23,1630690,JPMBB Commercial Mortgage Securities Trust 2015-C27,10-K,2020-03-23,0001056404-20-002738,
2020-03-30,1630805,"Babcock & Wilcox Enterprises, Inc.",10-K,2020-03-30,0001630805-20-000026,bwsn
2020-03-30,1630856,Professional Holding Corp.,10-K,2020-03-30,0001558370-20-003343,pfhd
2020-03-27,1630940,Atlantic Alliance Partnership Corp.,10-K,2020-03-27,0001213900-20-007687,
2020-03-06,1631256,"KBS Growth & Income REIT, Inc.",10-K,2020-03-06,0001631256-20-000011,kbsg
2020-03-30,1631406,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C21,10-K,2020-03-30,0001056404-20-003233,
2020-01-30,1631463,Barrel Energy Inc.,10-K,2020-01-30,0001477932-20-000448,brll
2020-02-25,1631569,Community Healthcare Trust Inc,10-K,2020-02-25,0001631569-20-000010,chct
2020-03-02,1631574,Wave Life Sciences Ltd.,10-K,2020-03-02,0001564590-20-007972,wve
2020-02-19,1631596,KKR Real Estate Finance Trust Inc.,10-K,2020-02-19,0001631596-20-000006,kref-pa
2020-02-27,1631650,"Aimmune Therapeutics, Inc.",10-K,2020-02-27,0001564590-20-007384,
2020-03-30,1632081,"HOMETOWN INTERNATIONAL, INC.",10-K,2020-03-30,0001213900-20-007982,hwin
2020-02-28,1632127,"Cable One, Inc.",10-K,2020-02-28,0001437749-20-003799,cabo
2020-03-17,1632814,COMM 2015-DC1 Mortgage Trust,10-K,2020-03-17,0001056404-20-002312,
2020-03-19,1632970,"Griffin-American Healthcare REIT IV, Inc.",10-K,2020-03-19,0001632970-20-000016,
2020-03-30,1633023,Navient Student Loan Trust 2015-1,10-K,2020-03-30,0001140361-20-007359,
2020-03-23,1633070,Axcella Health Inc.,10-K,2020-03-23,0001633070-20-000012,axla
2020-03-04,1633336,"Crescent Capital BDC, Inc.",10-K,2020-03-04,0001193125-20-061759,ccap
2020-03-19,1633533,Wells Fargo Commercial Mortgage Trust 2015-C27,10-K,2020-03-19,0001056404-20-002561,
2020-02-12,1633651,"Tallgrass Energy, LP",10-K,2020-02-12,0001633651-20-000013,
2020-03-17,1633858,Audax Credit BDC Inc.,10-K,2020-03-17,0001104659-20-034809,
2020-02-06,1633917,"PayPal Holdings, Inc.",10-K,2020-02-06,0001633917-20-000028,pypl
2020-02-25,1633931,TopBuild Corp,10-K,2020-02-25,0001558370-20-001326,bld
2020-02-24,1634038,"ProSight Global, Inc.",10-K,2020-02-24,0001558370-20-001239,pros
2020-03-17,1634172,CSAIL 2015-C1 Commercial Mortgage Trust,10-K,2020-03-17,0001056404-20-002348,
2020-03-20,1634293,"Exceed World, Inc.",10-K,2020-03-20,0001599916-20-000045,exdw
2020-02-28,1634432,Strongbridge Biopharma plc,10-K,2020-02-28,0001558370-20-001720,sbbp
2020-03-30,1634452,AB Private Credit Investors Corp,10-K,2020-03-30,0001193125-20-090592,
2020-03-24,1634976,COMM 2015-CCRE22 Mortgage Trust,10-K,2020-03-24,0001020242-20-000073,
2020-03-02,1634997,"Avangrid, Inc.",10-K,2020-03-02,0001634997-20-000017,agr
2020-03-13,1635261,MSB FINANCIAL CORP,10-K,2020-03-13,0001635261-20-000009,
2020-03-16,1635282,"Rimini Street, Inc.",10-K,2020-03-16,0001635282-20-000014,rmniw
2020-03-20,1635569,Wells Fargo Commercial Mortgage Trust 2015-LC20,10-K,2020-03-20,0001056404-20-002649,
2020-02-20,1635650,Green Plains Partners LP,10-K,2020-02-20,0001635650-20-000007,gpp
2020-02-28,1635881,Exterran Corp,10-K,2020-02-28,0001635881-20-000012,extn
2020-02-28,1635984,"National Western Life Group, Inc.",10-K,2020-02-28,0001635984-20-000004,nwli
2020-01-14,1636051,FUSE GROUP HOLDING INC.,10-K,2020-01-14,0001185185-20-000037,fust
2020-02-19,1636222,Wingstop Inc.,10-K,2020-02-19,0001636222-20-000036,wing
2020-02-24,1636282,"Aeglea BioTherapeutics, Inc.",10-K,2020-02-24,0001564590-20-005888,agle
2020-03-13,1636286,People's Utah Bancorp,10-K,2020-03-13,0001564590-20-010792,alta
2020-02-20,1636315,"Kite Realty Group, L.P.",10-K,2020-02-20,0001286043-20-000032,
2020-02-28,1636422,"Health Catalyst, Inc.",10-K,2020-02-28,0001636422-20-000016,hcat
2020-03-30,1636459,Navient Student Loan Trust 2015-2,10-K,2020-03-30,0001140361-20-007360,
2020-03-13,1636509,"Vitalibis, Inc.",10-K,2020-03-13,0001683168-20-000798,vcbdq
2020-03-25,1636513,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C22,10-K,2020-03-25,0001056404-20-002985,
2020-03-11,1636651,Ovid Therapeutics Inc.,10-K,2020-03-11,0001564590-20-010108,ovid
2020-03-30,1636708,Citigroup Commercial Mortgage Trust 2015-GC29,10-K,2020-03-30,0001564590-20-013885,
2020-03-20,1637008,JPMBB Commercial Mortgage Securities Trust 2015-C28,10-K,2020-03-20,0001056404-20-002676,
2020-02-28,1637207,"Planet Fitness, Inc.",10-K,2020-02-28,0001637207-20-000008,plnt
2020-03-23,1637242,STRONG SOLUTIONS INC.,10-K,2020-03-23,0001607062-20-000072,
2020-02-14,1637459,Kraft Heinz Co,10-K,2020-02-14,0001637459-20-000027,khc
2020-02-14,1637558,CONSOL Coal Resources LP,10-K,2020-02-14,0001637558-20-000005,
2020-03-16,1637655,Horizon Global Corp,10-K,2020-03-16,0001637655-20-000026,hzn
2020-03-02,1637757,Clearway Energy LLC,10-K,2020-03-02,0001637757-20-000003,
2020-02-28,1637761,SeaSpine Holdings Corp,10-K,2020-02-28,0001637761-20-000019,spne
2020-03-12,1637880,"Tri-State Generation & Transmission Association, Inc.",10-K,2020-03-12,0001558370-20-002516,
2020-03-27,1637969,"Entergy New Orleans Storm Recovery Funding I, L.L.C.",10-K,2020-03-27,0000065984-20-000136,
2020-03-19,1638227,Wells Fargo Commercial Mortgage Trust 2015-NXS1,10-K,2020-03-19,0001056404-20-002584,
2020-03-30,1638287,"NeuroBo Pharmaceuticals, Inc.",10-K,2020-03-30,0001558370-20-003385,nrbo
2020-03-13,1638381,Intec Pharma Ltd.,10-K,2020-03-13,0001213900-20-006334,ntec
2020-03-13,1638833,"Surgery Partners, Inc.",10-K,2020-03-13,0001638833-20-000012,sgry
2020-03-20,1638933,Wells Fargo Commercial Mortgage Trust 2015-C28,10-K,2020-03-20,0001056404-20-002623,
2020-03-24,1639225,"Livongo Health, Inc.",10-K,2020-03-24,0001628280-20-003960,
2020-03-25,1639300,"Ollie's Bargain Outlet Holdings, Inc.",10-K,2020-03-25,0001140361-20-006788,olli
2020-02-28,1639315,OHI Healthcare Properties Limited Partnership,10-K,2020-02-28,0000888491-20-000007,
2020-03-16,1639353,CSAIL 2015-C2 Commercial Mortgage Trust,10-K,2020-03-16,0001056404-20-002299,
2020-03-02,1639691,LivaNova PLC,10-K,2020-03-02,0001639691-20-000018,livn
2020-03-27,1639694,GS Mortgage Securities Trust 2015-GC30,10-K,2020-03-27,0001019965-20-000113,
2020-03-23,1640052,COMM 2015-CCRE23 Mortgage Trust,10-K,2020-03-23,0001056404-20-002773,
2020-03-03,1640266,"Voyager Therapeutics, Inc.",10-K,2020-03-03,0001558370-20-001974,vygr
2020-03-13,1640428,"EverQuote, Inc.",10-K,2020-03-13,0001193125-20-072378,ever
2020-02-27,1640455,"Jounce Therapeutics, Inc.",10-K,2020-02-27,0001640455-20-000034,jnce
2020-03-20,1640584,JPMBB Commercial Mortgage Securities Trust 2015-C29,10-K,2020-03-20,0001056404-20-002710,
2020-03-27,1640775,Morgan Stanley Capital I Trust 2015-MS1,10-K,2020-03-27,0001056404-20-003048,
2020-03-26,1640982,"ATEL 17, LLC",10-K,2020-03-26,0001558370-20-003165,
2020-02-21,1641489,vTv Therapeutics Inc.,10-K,2020-02-21,0001564590-20-005627,vtvt
2020-03-20,1641601,River Financial Corp,10-K,2020-03-20,0001564590-20-012011,rvrf
2020-03-06,1641614,CPI Card Group Inc.,10-K,2020-03-06,0001558370-20-002144,pmts
2020-03-30,1641623,Navient Student Loan Trust 2015-3,10-K,2020-03-30,0001140361-20-007361,
2020-03-12,1641640,Nabriva Therapeutics plc,10-K,2020-03-12,0001558370-20-002547,nbrv
2020-02-18,1641991,"SPX FLOW, Inc.",10-K,2020-02-18,0001641991-20-000004,flow
2020-03-09,1642081,"Allegiance Bancshares, Inc.",10-K,2020-03-09,0001564590-20-009383,abtx
2020-03-16,1642122,"Associated Capital Group, Inc.",10-K,2020-03-16,0001140361-20-005911,ac
2020-03-30,1642159,Reign Sapphire Corp,10-K,2020-03-30,0001753926-20-000068,sigy
2020-03-30,1642375,"Guardion Health Sciences, Inc.",10-K,2020-03-30,0001493152-20-005000,ghsi
2020-03-26,1642380,OncoCyte Corp,10-K,2020-03-26,0001493152-20-004738,ocx
2020-03-10,1642453,"Daseke, Inc.",10-K,2020-03-10,0001558370-20-002328,dskew
2020-03-12,1642545,"ShockWave Medical, Inc.",10-K,2020-03-12,0001564590-20-010523,swav
2020-03-27,1642727,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C23,10-K,2020-03-27,0001056404-20-003049,
2020-03-16,1642862,"Venture Lending & Leasing VIII, Inc.",10-K,2020-03-16,0001642862-20-000002,
2020-03-30,1642985,"Parking REIT, Inc.",10-K,2020-03-30,0001642985-20-000005,
2020-03-24,1643293,COMM 2015-LC21 Mortgage Trust,10-K,2020-03-24,0001020242-20-000080,
2020-03-30,1643301,Cure Pharmaceutical Holding Corp.,10-K,2020-03-30,0001477932-20-001677,curr
2020-03-19,1643550,Wells Fargo Commercial Mortgage Trust 2015-C29,10-K,2020-03-19,0001056404-20-002521,
2020-03-30,1643661,Citigroup Commercial Mortgage Trust 2015-GC31,10-K,2020-03-30,0001564590-20-013891,
2020-03-19,1643873,Wells Fargo Commercial Mortgage Trust 2015-NXS2,10-K,2020-03-19,0001056404-20-002574,
2020-03-09,1643953,"Purple Innovation, Inc.",10-K,2020-03-09,0001213900-20-005734,prpl
2020-02-26,1644406,"Hostess Brands, Inc.",10-K,2020-02-26,0001644406-20-000011,twnkw
2020-02-27,1644440,GCP Applied Technologies Inc.,10-K,2020-02-27,0001644440-20-000019,gcp
2020-03-17,1644697,GS Mortgage Securities Trust 2015-GC32,10-K,2020-03-17,0001056404-20-002332,
2020-03-19,1644943,JPMBB Commercial Mortgage Securities Trust 2015-C30,10-K,2020-03-19,0001056404-20-002571,
2020-03-30,1644963,"AVENUE THERAPEUTICS, INC.",10-K,2020-03-30,0001104659-20-040345,atxi
2020-02-20,1645026,PBF Energy Co LLC,10-K,2020-02-20,0001534504-20-000030,
2020-02-27,1645113,NovoCure Ltd,10-K,2020-02-27,0001645113-20-000025,nvcr
2020-03-23,1645155,Webstar Technology Group Inc.,10-K,2020-03-23,0001493152-20-004510,
2020-03-16,1645384,COMM 2015-PC1 Mortgage Trust,10-K,2020-03-16,0001056404-20-002292,
2020-03-12,1645460,"Cue Biopharma, Inc.",10-K,2020-03-12,0001564590-20-010212,cue
2020-03-27,1645469,Monopar Therapeutics,10-K,2020-03-27,0001654954-20-003363,mnpr
2020-03-12,1645666,"Kezar Life Sciences, Inc.",10-K,2020-03-12,0001564590-20-010498,kzr
2020-03-24,1645731,Discover Funding LLC,10-K,2020-03-24,0001193125-20-083744,
2020-03-13,1646188,Ondas Holdings Inc.,10-K,2020-03-13,0001213900-20-006218,onds
2020-03-19,1646736,COMM 2015-CCRE24 Mortgage Trust,10-K,2020-03-19,0001056404-20-002515,
2020-03-26,1646924,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24,10-K,2020-03-26,0001056404-20-003001,
2020-03-02,1647088,WillScot Corp,10-K,2020-03-02,0001647088-20-000010,wsc
2020-02-12,1647513,Noble Midstream Partners LP,10-K,2020-02-12,0001647513-20-000014,nblx
2020-03-18,1647587,Wells Fargo Commercial Mortgage Trust 2015-C30,10-K,2020-03-18,0001056404-20-002501,
2020-03-17,1647980,CSAIL 2015-C3 Commercial Mortgage Trust,10-K,2020-03-17,0001056404-20-002360,
2020-03-24,1648195,COMM 2015-CCRE25 Mortgage Trust,10-K,2020-03-24,0001020242-20-000077,
2020-03-31,1648428,"Sequential Brands Group, Inc.",10-K,2020-03-31,0001558370-20-003455,sqbg
2020-03-30,1648439,Citigroup Commercial Mortgage Trust 2015-P1,10-K,2020-03-30,0001564590-20-013883,
2020-03-18,1648858,Wells Fargo Commercial Mortgage Trust 2015-SG1,10-K,2020-03-18,0001056404-20-002474,
2020-03-26,1648903,"First Foods Group, Inc.",10-K,2020-03-26,0001477932-20-001512,fifg
2020-03-12,1649096,Clipper Realty Inc.,10-K,2020-03-12,0001437749-20-004934,clpr
2020-03-20,1649184,JPMBB Commercial Mortgage Securities Trust 2015-C31,10-K,2020-03-20,0001056404-20-002674,
2020-03-20,1649744,DULUTH HOLDINGS INC.,10-K,2020-03-20,0001649744-20-000008,dlth
2020-03-13,1649749,FB Financial Corp,10-K,2020-03-13,0001649749-20-000069,fbk
2020-03-02,1649904,"RHYTHM PHARMACEUTICALS, INC.",10-K,2020-03-02,0001558370-20-001896,rytm
2020-02-27,1650132,"Four Corners Property Trust, Inc.",10-K,2020-02-27,0001650132-20-000031,fcpt
2020-02-26,1650664,"Editas Medicine, Inc.",10-K,2020-02-26,0001558370-20-001476,edit
2020-02-26,1650729,"SiteOne Landscape Supply, Inc.",10-K,2020-02-26,0001650729-20-000004,site
2020-02-26,1650962,"Welbilt, Inc.",10-K,2020-02-26,0001650962-20-000040,wbt
2020-02-25,1651052,Focus Financial Partners Inc.,10-K,2020-02-25,0001558370-20-001271,focs
2020-02-14,1651094,"Elevate Credit, Inc.",10-K,2020-02-14,0001651094-20-000010,elvt
2020-03-19,1651164,Wells Fargo Commercial Mortgage Trust 2015-LC22,10-K,2020-03-19,0001056404-20-002613,
2020-02-18,1651235,"Acacia Communications, Inc.",10-K,2020-02-18,0001651235-20-000022,
2020-03-02,1651308,"BeiGene, Ltd.",10-K,2020-03-02,0001651308-20-000020,bgne
2020-03-16,1651311,Merus N.V.,10-K,2020-03-16,0001564590-20-011100,mrus
2020-03-11,1651407,"Checkpoint Therapeutics, Inc.",10-K,2020-03-11,0001104659-20-032004,ckpt
2020-03-02,1651561,"Tabula Rasa HealthCare, Inc.",10-K,2020-03-02,0001558370-20-001882,trhc
2020-03-30,1651588,Citigroup Commercial Mortgage Trust 2015-GC33,10-K,2020-03-30,0001564590-20-013886,
2020-03-19,1651790,COMM 2015-CCRE26 Mortgage Trust,10-K,2020-03-19,0001056404-20-002523,
2020-03-11,1651944,"DermTech, Inc.",10-K,2020-03-11,0001564590-20-009838,dmtkw
2020-03-25,1652031,Bank of America Merrill Lynch Commercial Mortgage Trust 2015-UBS7,10-K,2020-03-25,0001019965-20-000080,
2020-02-04,1652044,Alphabet Inc.,10-K,2020-02-04,0001652044-20-000008,googl
2020-02-27,1652130,"Intellia Therapeutics, Inc.",10-K,2020-02-27,0001564590-20-007409,ntla
2020-02-27,1652133,Oasis Midstream Partners LP,10-K,2020-02-27,0001652133-20-000010,omp
2020-03-12,1652362,"Infrastructure & Energy Alternatives, Inc.",10-K,2020-03-12,0001652362-20-000025,ieaww
2020-03-06,1652535,"ICHOR HOLDINGS, LTD.",10-K,2020-03-06,0001564590-20-009069,ichr
2020-03-30,1652561,DSwiss Inc,10-K,2020-03-30,0001493152-20-005101,dqws
